,EL CAJON LES,26,26,26,26,26,26,26,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,07
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,27,26,26,26,27,27,27,27,26,26,26,26,25,25,25,26,26,26,26,26,26,26,26,26,27,00
,PENDLETON,26,26,26,26,26,26,26,26,26,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,9.2,9.4,9.9,10.1,10.6,10.4,10.2,10.3,9.9,9.9,10.4,10.2,11.1,9.8,7.1,5.6,5.3,5.4,5.3,5.1,5.1,5.9,7.4,9.3,8.4,11.1,12
,DOWNTOWN SES,5.8,5.7,5.6,5.5,5.4,5.9,6.9,6.9,5.1,4.8,4.4,5.8,5.3,3.8,3.6,3.3,3.9,3.4,3.2,3.4,3.9,3.9,4.1,4.2,4.7,6.9,06
,EL CAJON LES,7.2,7.2,7.3,6.7,7.6,8.4,9.6,10.5,9.5,10.1,10.2,10.1,8.1,5.8,4.7,4.9,4.4,4.6,4.6,4.1,3.8,3.8,3.8,4.2,6.7,10.5,07
,OTAY MESA DVN,6.7,8.2,12.1,11.6,9.9,11.7,10.0,13.3,16.0,13.6,17.5,15.1,8.3,6.7,5.1,6.4,7.3,4.3,3.8,4.1,4.2,4.0,4.4,5.1,8.7,17.5,10
,PENDLETON,5.3,5.9,6.7,7.3,7.6,5.4,4.8,5.0,5.8,5.1,3.5,3.0,2.7,2.9,3.0,3.9,3.9,4.2,4.2,5.4,4.5,5.3,7.0,5.8,4.9,7.6,04
12 VWDR °,ALPINE,259,272,237,218,281,310,288,308,288,233,274,251,271,255,251,250,264,256,256,315,228,176,242,228,0,315,19
,CHULA VISTA,254,234,246,251,278,300,296,305,285,261,271,264,273,269,261,259,268,276,280,282,282,279,267,251,0,305,07
,DOWNTOWN SES,241,234,211,247,257,323,344,349,264,256,251,260,279,284,275,277,284,292,306,321,306,335,330,279,0,349,07
,EL CAJON LES,214,228,196,217,233,227,207,275,295,M,M,M,M,246,259,265,266,270,271,311,277,274,341,342,0,342,23
,KEARNY MESA,280,267,219,251,266,258,296,293,315,261,244,234,292,267,274,279,308,293,300,308,279,302,285,269,0,315,08
,OTAY MESA DVN,340,344,19,290,333,338,297,322,293,288,315,284,285,285,286,287,283,279,293,274,284,282,275,273,0,344,01
,PENDLETON,316,326,271,260,290,268,260,273,269,252,267,257,252,265,272,279,288,270,254,264,239,264,311,316,0,326,01
13 SIGTHETA °,ALPINE,27,28,22,31,27,28,36,28,40,35,44,34,26,31,30,32,32,29,27,23,24,25,45,30,31,45,22
,CHULA VISTA,19,21,19,18,23,19,18,24,21,19,27,30,22,21,20,20,22,19,19,21,20,19,19,17,21,30,11
,DOWNTOWN SES,23,17,23,18,24,27,28,25,30,23,32,27,25,21,23,28,24,23,22,23,25,21,22,30,24,32,10
,EL CAJON LES,23,20,22,19,21,22,21,47,26,M,M,M,M,32,30,29,28,21,25,15,20,27,16,24,24,47,07
,KEARNY MESA,11,10,18,11,11,14,13,25,39,38,30,29,25,24,24,19,17,14,9,9,8,9,7,11,18,39,08
,OTAY MESA DVN,18,14,18,35,21,17,21,P,17,16,29,25,22,18,19,18,13,13,13,7,14,14,11,20,18,35,03
,PENDLETON,14,39,23,18,20,19,15,17,19,13,15,14,9,14,14,15,14,13,9,12,13,29,13,16,17,39,01
14 VWSP MPH,ALPINE,2.2,1.9,2.0,1.6,1.9,1.7,1.7,2.4,2.3,3.9,3.3,4.6,6.1,5.5,5.6,4.9,4.3,4.4,2.9,1.7,1.3,1.0,.9,1.4,.0,6.1,12
,CHULA VISTA,2.5,2.7,2.8,2.9,2.0,2.0,2.4,2.6,2.9,4.1,4.4,5.8,7.6,7.8,7.9,6.8,7.0,7.3,6.1,4.4,4.7,3.4,3.6,3.1,.0,7.9,14
,DOWNTOWN SES,2.6,3.3,2.8,3.2,1.9,1.4,2.5,2.5,3.1,4.2,3.4,5.4,6.4,7.2,6.6,6.0,6.9,7.1,5.7,5.2,3.5,3.9,3.3,2.4,.0,7.2,13
,EL CAJON LES,2.8,2.8,3.2,2.9,2.9,2.2,2.5,1.1,2.4,M,M,M,M,6.0,6.4,5.9,5.0,5.8,4.6,5.9,3.6,2.0,4.2,2.7,.0,6.4,14
,KEARNY MESA,2.8,2.6,2.7,3.7,4.2,2.9,3.5,2.5,2.3,2.7,3.4,5.1,8.0,7.5,7.5,8.8,8.3,7.7,6.9,5.2,4.4,2.5,2.4,1.7,.0,8.8,15
,OTAY MESA DVN,2.8,2.7,1.4,2.9,3.0,2.4,2.1,2.7,4.0,4.8,5.4,6.8,8.8,9.2,9.1,8.1,9.8,9.0,7.0,5.8,4.6,3.7,4.5,3.8,.0,9.8,16
,PENDLETON,3.5,1.4,1.3,2.6,1.3,2.9,2.8,1.7,2.1,3.4,4.0,5.2,6.8,6.4,6.3,5.7,5.1,6.1,6.8,4.5,2.8,2.4,4.3,3.2,.0,6.8,12
15 SWSP MPH,ALPINE,2.4,2.1,2.1,2.0,2.1,2.0,2.6,2.7,3.7,4.7,4.5,5.4,6.7,6.4,6.5,5.8,5.3,5.1,3.3,2.0,2.0,1.2,1.0,1.9,3.5,6.7,12
,CHULA VISTA,2.6,2.8,3.0,3.1,2.3,2.1,2.5,2.9,3.2,4.4,4.8,6.5,8.2,8.4,8.4,7.3,7.6,7.7,6.5,4.7,5.0,3.6,3.8,3.2,4.8,8.4,13
,DOWNTOWN SES,2.8,3.5,3.0,3.4,2.2,1.8,2.7,2.7,3.6,4.8,4.3,6.1,7.2,7.7,7.3,6.9,7.4,7.6,6.3,5.6,4.1,4.2,3.6,2.8,4.7,7.7,13
,EL CAJON LES,3.1,3.1,3.6,3.0,3.1,2.4,2.7,1.8,2.7,M,M,M,M,7.0,7.4,6.6,5.9,6.3,5.1,6.1,3.9,2.7,4.3,2.9,4.2,7.4,14
,KEARNY MESA,2.8,2.6,2.8,3.9,4.4,3.1,3.6,2.8,2.8,3.2,4.0,5.8,9.3,8.2,8.2,9.2,8.9,8.1,7.1,5.3,4.4,2.5,2.4,1.7,4.9,9.3,12
,OTAY MESA DVN,3.0,2.8,1.8,3.2,3.2,2.5,2.7,3.0,4.2,5.5,6.2,7.5,9.3,9.7,9.7,8.6,10.1,9.2,7.3,5.9,4.7,3.9,4.6,4.1,5.5,10.1,16
,PENDLETON,3.6,1.6,1.4,2.7,1.4,3.4,2.9,1.8,2.3,3.5,4.1,5.3,6.9,6.5,6.5,5.9,5.3,6.3,6.9,4.6,2.9,2.8,4.4,3.3,4.0,6.9,12
16 AMBTEMP °F,ALPINE,55.7,55.3,55.1,55.2,54.6,54.5,55.4,56.5,60.0,63.3,66.0,69.5,70.7,71.3,71.6,70.4,68.9,66.2,63.2,60.0,58.1,56.3,56.1,55.7,61.2,71.6,14
,CARMEL MT RCH,59.4,59.7,59.6,59.7,59.6,59.6,59.3,60.4,61.3,62.8,65.2,67.7,67.7,68.1,69.4,68.5,67.2,66.0,62.4,60.6,60.0,59.9,60.1,60.3,62.7,69.4,14
,CHULA VISTA,63.2,63.1,62.3,61.6,60.5,59.9,60.1,61.5,62.9,63.2,66.5,69.3,69.3,69.6,70.1,69.5,68.9,67.5,65.2,64.3,63.9,64.1,64.1,64.2,64.8,70.1,14
,DOWNTOWN SES,62.7,62.3,61.9,61.1,60.6,60.4,60.7,62.1,63.7,63.9,66.1,68.4,68.3,68.5,68.5,68.5,68.2,66.5,64.7,63.6,63.8,63.7,63.7,63.7,64.4,68.5,13
,EL CAJON LES,62.6,62.2,61.9,61.8,61.7,61.3,61.5,62.5,63.6,64.8,68.4,72.4,74.9,75.1,74.8,74.5,73.4,71.2,67.9,64.7,63.3,63.2,63.2,63.3,66.4,75.1,13
,KEARNY MESA,61.8,61.6,61.5,61.2,60.6,60.2,60.3,61.4,63.4,64.2,65.2,68.2,70.0,70.1,70.1,68.9,67.2,65.8,63.3,61.5,60.7,60.9,61.2,62.0,63.8,70.1,13
,OTAY MESA DVN,60.1,60.1,60.1,59.7,59.2,58.9,59.1,60.1,61.5,63.2,66.3,70.4,70.9,70.0,69.4,68.9,67.9,66.0,63.1,59.9,60.6,60.7,60.8,60.8,63.2,70.9,12
,PENDLETON,62.1,62.0,61.9,62.0,61.2,61.2,61.3,61.4,62.1,62.3,62.7,64.0,64.5,65.3,65.4,65.8,65.3,64.3,63.8,63.7,63.8,63.3,63.1,62.9,63.1,65.8,15
17 RELHUM %,ALPINE,99,99,99,99,99,99,99,99,87,75,69,61,58,55,54,57,60,68,77,88,95,99,99,99,83,99,00
,EL CAJON LES,77,78,79,80,81,83,83,81,77,74,66,59,54,53,53,54,57,61,68,74,78,79,79,79,71,83,05
,KEARNY MESA,87,87,87,89,92,95,95,91,83,82,81,73,69,69,69,72,76,78,85,89,91,90,90,89,84,95,05
18 PRES mmHg,EL CAJON LES,747,747,747,747,747,747,747,748,748,748,748,747,747,747,746,746,746,746,746,747,747,748,748,748,747,748,07
,KEARNY MESA,749,749,748,748,748,749,749,749,749,749,749,749,749,749,748,748,748,748,748,748,749,749,749,749,749,749,00
19 SOLAR W/M2,EL CAJON LES,0,0,0,0,1,17,53,92,160,280,831,983,974,909,785,614,415,203,37,-3,-1,0,0,1,265,983,11
,KEARNY MESA,1,1,1,1,2,14,47,161,192,169,371,756,1040,985,848,729,466,225,45,1,1,1,1,1,252,1040,12
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,1,4,7,11,19,49,56,55,50,43,32,21,10,2,0,0,0,0,0,15,56,11
25 NOY,EL CAJON LES,3.99,2.78,2.22,2.38,3.11,C,C,6.33,6.85,M,M,M,M,3.96,3.69,3.87,3.15,3.60,4.14,3.96,3.47,3.36,3.42,3.48,3.76,6.85,08
26 NOY-NO,EL CAJON LES,4.15,2.93,2.40,2.55,3.15,C,C,5.55,5.92,M,M,M,M,3.11,2.87,3.07,2.44,2.92,3.76,3.80,3.43,3.43,3.49,3.60,3.47,5.92,08
27 NO Trace,EL CAJON LES,-.15,-.15,-.17,-.17,-.04,C,C,.77,.93,M,M,M,M,.85,.82,.80,.70,.68,.38,.16,.04,-.07,-.06,-.11,.28,.93,08
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,173.1,144.5,C,C,C,226.3,196.1,237.4,215.7,221.1,219.8,238.7,229.9,189.0,177.2,181.0,171.0,204.4,178.5,164.8,172.3,175.4,154.6,160.5,191.9,238.7,11
BCarbon ug/m3,10TH AVE MARINE TERM,.07,.07,.07,.06,.09,.14,.15,.62,.58,.31,.20,.28,.20,.18,.28,.16,.21,.13,.23,.23,.15,.17,.29,<,.21,.62,07
,BOSTON AVE,.07,.08,.10,.12,.19,.21,.47,.92,.64,.34,.24,.23,.22,.18,.14,.23,.20,.16,.36,.44,.25,.36,.38,.45,.29,.92,07
,CHICANO PARK,<,.11,<,.12,.16,.23,.34,.58,<,.33,.30,.21,.21,<,<,.20,.30,.17,.22,.30,<,.29,.32,.29,.26,.58,07
,DOWNTOWN SES,.08,.07,<,.07,<,.18,<,<,.31,.21,.15,.21,.15,.09,.08,.13,.21,.18,.22,.17,.25,.15,.18,.10,.16,.31,08
,OCEANVIEW BLVD,<,.10,.13,.13,<,.22,.34,.57,.46,.39,.28,.25,<,.21,<,.24,.32,.26,<,.19,.23,<,.23,<,.27,.57,07
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,15.4,15.7,15.7,16.7,17.1,17.0,18.5,17.9,18.7,18.9,22.9,23.5,25.2,23.1,18.0,17.2,13.8,14.8,12.6,11.5,11.5,11.8,12.9,15.3,16.9,25.2,12
,DOWNTOWN SES,12.0,11.9,11.8,11.7,11.4,11.2,13.1,12.9,13.4,11.0,9.7,12.6,10.6,8.0,7.9,7.8,9.1,7.4,7.1,7.1,8.8,9.1,8.0,8.4,10.0,13.4,08
,EL CAJON LES,12.3,12.2,13.4,12.3,14.3,14.2,17.4,20.0,19.7,19.6,19.5,19.8,18.5,13.8,11.9,12.2,9.8,10.1,11.8,10.0,8.4,7.8,7.7,8.8,13.5,20.0,07
,OTAY MESA DVN,12.8,14.0,20.2,34.9,18.1,19.5,19.2,24.9,26.9,25.5,27.8,27.6,16.7,16.3,12.0,13.7,14.3,10.5,8.5,12.9,11.3,8.9,10.3,10.8,17.4,34.9,03
,PENDLETON,14.3,15.3,18.0,19.9,21.0,13.0,11.9,14.3,15.5,12.3,9.7,9.9,7.7,10.5,9.5,12.1,13.0,13.3,9.6,13.8,9.1,14.3,19.5,15.7,13.4,21.0,04
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
