,PENDLETON,.0,.0,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
06 CO PPM,CARMEL MT RCH,.3,.3,C,C,.3,.5,.5,.5,.5,.5,.6,.6,.6,.6,.6,.6,.5,.5,.5,.4,.4,.4,.4,.3,.5,.6,10
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,CARMEL MT RCH,27,26,27,27,27,27,27,27,27,26,26,27,26,27,27,26,27,27,27,27,27,27,27,27,27,27,00
,CHULA VISTA,25,25,26,26,26,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,27,26,26,25,26,27,20
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
,EL CAJON LES,26,26,27,26,26,27,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,02
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,P,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
,PENDLETON,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,8.0,8.3,9.3,8.5,8.3,9.5,9.1,9.1,8.9,8.0,7.3,6.3,7.1,8.0,7.6,8.4,8.4,8.3,7.8,8.0,7.6,8.5,7.2,5.3,8.0,9.5,05
,DOWNTOWN SES,6.1,5.8,6.1,5.9,5.9,6.1,6.4,6.4,6.4,6.4,4.8,4.4,5.2,5.1,5.8,6.4,5.6,5.4,5.0,5.0,4.8,3.6,3.5,3.3,5.3,6.4,06
,EL CAJON LES,6.8,6.9,7.2,6.5,6.0,6.3,5.4,4.5,4.6,4.6,5.0,7.6,6.4,5.7,5.9,5.7,6.4,6.5,6.2,6.3,5.7,5.1,5.3,4.8,5.8,7.6,11
,OTAY MESA DVN,6.8,7.3,7.2,7.8,8.8,8.0,8.2,7.3,7.4,6.7,6.8,6.1,5.8,5.5,5.3,5.6,5.1,5.9,5.6,5.3,5.1,5.0,5.0,3.4,6.2,8.8,04
,PENDLETON,7.9,7.1,7.7,7.5,8.7,8.4,8.2,6.9,7.8,8.4,7.2,6.5,6.8,6.2,6.6,6.3,5.9,5.9,7.6,8.3,7.8,6.8,5.9,5.0,7.1,8.7,04
12 VWDR °,ALPINE,266,249,351,261,331,309,294,327,294,260,273,265,256,250,254,247,260,234,230,227,241,255,252,249,0,351,02
,CHULA VISTA,306,303,320,298,291,312,293,285,274,274,273,266,266,274,269,272,267,273,273,277,283,272,290,283,0,320,02
,DOWNTOWN SES,311,303,311,316,307,298,327,307,309,283,277,275,249,260,254,264,255,280,260,272,277,286,275,273,0,327,06
,EL CAJON LES,320,284,328,296,253,325,323,310,321,237,262,242,241,213,217,241,242,233,260,223,223,235,188,208,0,328,02
,KEARNY MESA,313,307,356,310,302,321,311,303,294,283,281,268,227,240,246,P,275,272,278,277,276,276,280,303,0,356,02
,OTAY MESA DVN,316,280,282,266,269,282,291,294,278,276,294,297,289,292,286,286,284,284,282,282,337,9,294,291,0,337,20
,PENDLETON,278,283,317,291,306,283,312,318,296,265,249,252,258,250,262,266,264,271,271,271,262,263,267,265,0,318,07
13 SIGTHETA °,ALPINE,46,33,50,48,63,59,41,46,50,33,31,31,28,26,30,29,28,26,21,25,26,23,31,25,35,63,04
,CHULA VISTA,35,17,23,22,18,19,20,19,21,18,22,20,22,20,22,18,20,20,19,20,28,21,19,23,21,35,00
,DOWNTOWN SES,21,21,20,23,23,20,24,24,26,20,27,31,23,26,27,24,23,24,22,33,25,21,20,24,24,33,19
,EL CAJON LES,27,20,25,18,27,29,24,22,48,47,24,26,25,18,20,21,21,23,18,21,19,23,17,18,24,48,08
,KEARNY MESA,15,13,15,9,11,14,10,12,12,17,17,16,18,14,16,P,11,11,12,9,8,11,9,21,13,21,23
,OTAY MESA DVN,26,14,16,28,13,12,12,11,11,10,11,16,15,13,13,12,12,13,11,12,16,21,12,16,14,28,03
,PENDLETON,15,15,20,14,13,15,17,15,17,18,13,13,13,11,12,15,13,13,12,13,11,11,15,17,14,20,02
14 VWSP MPH,ALPINE,.4,2.0,.8,1.0,1.1,1.1,2.0,.6,1.6,3.2,4.0,4.3,4.7,4.3,3.4,3.0,3.2,3.3,3.7,3.4,3.1,3.3,2.8,2.3,.0,4.7,12
,CHULA VISTA,2.3,4.8,2.9,3.8,5.3,3.8,3.9,3.6,3.5,4.3,4.6,5.2,5.4,6.3,6.3,5.9,5.0,4.7,4.1,3.0,1.9,3.4,3.3,1.8,.0,6.3,13
,DOWNTOWN SES,3.8,4.5,3.5,4.0,3.2,3.5,3.2,3.2,3.1,4.3,4.5,4.3,5.3,5.1,5.4,5.3,4.9,4.7,3.6,2.9,3.2,4.8,4.0,3.3,.0,5.4,14
,EL CAJON LES,2.0,2.9,2.9,3.2,1.7,3.0,3.4,3.8,2.0,1.9,4.3,4.5,4.8,5.9,5.3,5.3,5.5,4.2,4.5,3.5,3.6,2.7,2.6,2.7,.0,5.9,13
,KEARNY MESA,2.8,3.7,3.5,4.2,3.7,3.1,4.5,5.2,4.8,4.8,5.8,6.1,5.7,6.3,6.3,P,8.0,7.1,5.9,5.1,4.0,3.6,4.6,1.0,.0,8.0,16
,OTAY MESA DVN,2.4,4.4,2.7,2.8,4.2,5.4,5.6,5.5,6.3,6.9,7.9,6.8,6.2,6.9,7.9,6.6,6.6,6.8,5.3,4.1,2.1,1.8,4.2,3.0,.0,7.9,10
,PENDLETON,3.5,4.2,3.4,2.8,4.3,2.6,3.0,3.8,3.0,3.1,3.9,4.3,5.9,5.4,5.4,5.1,6.9,6.3,5.5,4.3,6.1,6.9,3.4,1.8,.0,6.9,16
15 SWSP MPH,ALPINE,1.6,2.3,2.2,1.7,1.6,1.7,2.4,1.5,2.2,3.9,4.8,5.1,5.4,4.8,3.8,3.4,3.7,3.7,3.9,3.7,3.6,3.6,3.2,2.5,3.2,5.4,12
,CHULA VISTA,2.8,5.1,3.2,4.2,5.6,4.0,4.1,3.8,3.7,4.6,4.9,5.5,5.9,6.7,6.7,6.2,5.4,5.1,4.3,3.2,2.1,3.7,3.5,1.9,4.4,6.7,13
,DOWNTOWN SES,4.1,4.8,3.7,4.3,3.6,3.8,3.5,3.5,3.5,4.6,5.1,5.0,5.8,5.8,6.1,5.7,5.3,5.1,3.9,3.3,3.5,5.1,4.2,3.5,4.5,6.1,14
,EL CAJON LES,2.4,3.1,3.2,3.5,1.9,3.4,3.7,4.1,2.4,2.3,4.7,5.5,5.4,6.2,5.6,5.7,6.1,4.6,4.7,4.3,3.8,2.9,2.9,3.6,4.0,6.2,13
,KEARNY MESA,3.1,3.9,3.7,4.3,3.8,3.6,4.5,5.3,4.9,5.2,6.0,6.4,5.9,6.6,6.6,P,8.2,7.3,6.0,5.1,4.0,3.7,4.7,1.0,4.9,8.2,16
,OTAY MESA DVN,2.7,4.6,2.8,3.0,4.4,5.5,5.8,5.6,6.4,7.0,8.1,7.1,6.4,7.1,8.2,6.7,6.8,7.0,5.5,4.2,2.7,2.1,4.4,3.2,5.3,8.2,14
,PENDLETON,3.7,4.5,3.6,2.9,4.4,2.7,3.2,4.0,3.3,3.2,3.9,4.4,6.1,5.5,5.6,5.3,7.0,6.5,5.6,4.4,6.2,7.0,3.5,1.9,4.5,7.0,16
16 AMBTEMP °F,ALPINE,55.9,55.7,55.3,55.6,55.7,55.1,55.2,55.8,56.7,59.0,60.2,61.5,60.9,58.4,58.5,58.4,57.9,56.5,55.3,54.8,54.5,54.1,53.9,53.5,56.6,61.5,11
,CARMEL MT RCH,59.3,59.0,58.5,58.6,58.3,58.7,59.2,59.4,60.7,62.2,62.5,62.0,63.0,63.2,63.9,63.9,62.7,61.2,59.7,59.4,59.2,59.3,59.0,57.9,60.5,63.9,14
,CHULA VISTA,63.7,63.0,62.8,62.7,61.9,61.2,61.3,61.5,62.0,61.8,63.4,65.3,65.5,65.5,65.2,64.8,64.2,62.9,62.2,62.3,62.4,61.3,60.4,60.7,62.8,65.5,12
,DOWNTOWN SES,62.6,62.1,62.2,61.9,61.2,61.1,61.3,61.4,62.0,62.7,64.3,65.3,65.1,65.1,64.3,64.0,63.7,63.0,62.7,62.1,62.3,61.8,61.5,61.4,62.7,65.3,11
,EL CAJON LES,62.6,62.3,62.2,61.9,61.8,62.0,62.1,62.3,63.1,64.4,65.6,65.8,65.5,65.3,65.7,65.5,64.4,63.7,62.8,62.0,61.7,61.3,61.1,60.3,63.1,65.8,11
,KEARNY MESA,62.1,61.8,61.2,60.8,60.4,60.4,60.4,60.3,60.9,62.0,63.3,64.8,65.0,65.1,65.3,P,63.5,62.6,62.2,61.7,61.5,61.2,59.7,59.4,62.0,65.3,14
,OTAY MESA DVN,59.9,59.6,59.2,59.2,59.1,58.6,58.6,58.8,59.2,59.9,60.6,61.5,62.8,62.8,62.6,61.7,61.2,60.6,59.3,58.7,58.5,58.9,57.9,57.0,59.8,62.8,12
,PENDLETON,62.4,62.4,62.2,62.1,61.6,61.2,60.9,60.9,61.4,61.7,62.9,63.9,64.4,64.3,64.1,63.8,63.8,63.0,62.6,62.3,62.3,61.7,61.4,61.5,62.5,64.4,12
17 RELHUM %,ALPINE,99,99,99,99,98,99,99,99,97,88,85,79,82,93,91,92,94,99,99,99,99,99,99,99,95,99,00
,EL CAJON LES,80,82,83,84,84,83,82,81,79,76,73,73,72,73,72,73,77,79,80,82,83,84,85,89,80,89,23
,KEARNY MESA,90,91,94,94,96,97,99,99,96,92,85,79,80,80,81,P,86,87,87,89,89,92,100,100,91,100,22
18 PRES mmHg,EL CAJON LES,748,747,747,746,747,747,747,747,747,747,747,747,747,747,747,746,746,746,747,747,747,747,747,747,747,748,00
,KEARNY MESA,749,749,748,748,748,748,749,749,749,749,749,748,748,748,748,P,748,748,748,748,748,748,748,748,748,749,00
19 SOLAR W/M2,EL CAJON LES,0,0,0,0,1,10,29,78,142,249,286,242,154,196,185,136,68,35,5,0,0,0,0,-1,76,286,10
,KEARNY MESA,1,1,1,1,2,19,47,79,147,148,210,260,160,203,205,P,80,41,12,1,1,1,1,1,71,260,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,1,2,6,10,17,20,18,12,14,14,10,5,2,0,0,0,0,0,0,5,20,10
25 NOY,EL CAJON LES,2.65,2.24,2.36,2.47,2.60,C,C,2.81,3.35,3.13,3.64,3.88,4.24,5.41,5.16,4.91,4.95,4.49,3.44,3.91,4.09,3.92,3.96,2.63,3.64,5.41,13
26 NOY-NO,EL CAJON LES,2.85,2.45,2.56,2.65,2.65,C,C,2.50,3.01,2.91,3.25,3.47,3.89,4.64,4.58,4.53,4.74,4.38,3.52,3.97,4.10,4.00,4.01,2.80,3.52,4.74,16
27 NO Trace,EL CAJON LES,-.19,-.20,-.19,-.17,-.04,C,C,.30,.34,.21,.38,.40,.35,.77,.57,.37,.20,.10,-.07,-.06,.00,-.08,-.04,-.17,.12,.77,13
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,158.2,151.0,C,C,C,186.3,175.3,178.2,189.8,181.2,194.3,217.7,223.4,217.4,201.8,191.7,211.3,214.1,189.6,192.5,196.2,193.2,187.5,171.7,191.5,223.4,12
BCarbon ug/m3,10TH AVE MARINE TERM,.18,.12,.11,.09,.18,.17,.11,.13,.20,<,.25,<,<,<,.48,<,.19,.15,.38,.21,.29,.28,.07,.07,.19,.48,14
,BOSTON AVE,.20,.21,.16,.33,.19,.23,.38,.45,.38,.30,.42,1.70,1.33,1.04,.18,.17,.12,.16,.12,.24,.21,.31,.17,.08,.38,1.70,11
,CHICANO PARK,.16,.16,.14,<,.14,.19,.37,.49,.33,.54,.20,.21,.24,.19,.17,.18,.19,.18,.16,.17,<,.18,.10,<,.22,.54,09
,DOWNTOWN SES,<,.10,.09,.11,.09,.16,.25,.29,.23,.30,.14,.10,.14,.10,.11,.09,.09,.09,.12,.11,.11,.11,.08,.05,.13,.30,09
,OCEANVIEW BLVD,.10,.10,.11,.08,<,.14,<,.22,.19,.30,.21,.49,<,.27,.17,<,.17,.14,.18,.18,<,.14,<,.09,.18,.49,11
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,16.2,16.3,17.8,17.0,15.7,17.7,16.9,16.2,16.7,15.1,14.0,14.4,14.4,14.9,14.7,15.2,16.7,14.1,10.4,10.7,10.6,11.5,9.7,7.7,14.3,17.8,02
,DOWNTOWN SES,13.3,11.9,12.8,13.2,12.6,11.2,12.2,13.1,14.4,13.6,10.0,9.1,11.6,11.6,12.3,16.2,18.7,13.9,11.2,10.7,11.4,8.5,8.1,7.0,12.0,18.7,16
,EL CAJON LES,14.3,16.7,17.9,14.4,11.5,13.5,11.2,9.0,9.6,8.9,10.0,14.1,14.3,13.3,14.6,12.5,14.0,15.9,13.7,12.8,11.9,10.4,9.7,10.1,12.6,17.9,02
,OTAY MESA DVN,13.9,15.5,14.5,16.0,15.7,13.9,14.8,12.3,13.3,12.7,12.5,12.1,13.4,12.1,12.1,12.6,10.8,14.1,12.9,11.3,9.4,9.4,8.4,6.6,12.5,16.0,03
,PENDLETON,25.6,21.6,23.1,22.2,28.6,24.0,19.8,13.8,18.1,21.0,16.4,14.8,17.5,13.5,17.4,16.8,17.2,18.9,19.7,22.5,20.6,17.2,14.8,12.9,19.0,28.6,04
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
