Current Date:,1/15/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
1/14/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.040,.039,C,C,.038,.041,.042,.040,.037,.043,.046,.043,.050,.053,.054,.052,.043,.036,.035,.042,.048,.048,.051,.051,.044,.054,14
,CHULA VISTA,.001,.001,C,C,.001,.001,.001,.002,.006,.013,.020,.027,.035,.031,.031,.033,.026,.021,.014,.002,.001,.001,.001,.000,.012,.035,12
,DOWNTOWN SES,.002,.002,C,C,.001,.002,.002,.003,.005,.010,.015,.024,.026,.027,.030,.029,.023,.014,.007,.007,.002,.001,.003,.007,.011,.030,14
,EL CAJON LES,.002,.002,C,C,C,.002,.002,.002,.005,.013,.020,.033,.043,.046,.044,.040,.033,.013,.009,.004,.004,.003,.002,.002,.015,.046,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.006,C,C,.009,.003,.003,.003,.007,.013,.027,.033,.037,.038,.038,.042,.035,.016,.011,.013,.013,.011,.007,.010,.017,.042,15
,OTAY MESA DVN,.003,.003,C,C,.004,.003,.003,.004,.008,.006,.014,.027,.036,.034,.032,.031,.030,.026,.021,.016,.020,.028,.029,.025,.018,.036,12
,PENDLETON,.004,.003,C,C,.004,.004,.003,.005,.011,.018,.018,.019,.023,.025,.027,.027,.022,.020,.010,.009,.015,.016,.012,.004,.013,.027,14
02 NOX PPM,ALPINE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARMEL MT RCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHULA VISTA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN SES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 NO2 PPB,ALPINE,2.1,2.2,C,C,3.7,1.7,2.8,6.7,7.5,3.3,3.3,4.8,2.6,3.6,4.6,5.8,16.0,20.0,18.0,9.3,3.8,3.2,1.0,.3,5.7,20.0,17
,CARMEL MT RCH,26.5,31.1,C,C,21.5,26.5,33.3,28.0,24.6,32.2,26.2,24.0,24.9,21.9,23.7,25.0,29.2,36.0,44.0,49.3,49.7,32.8,10.4,31.4,29.6,49.7,20
,CHULA VISTA,32.4,30.1,C,C,31.0,29.0,30.8,28.2,24.5,19.5,26.2,26.4,30.8,14.9,13.2,15.3,19.5,21.8,26.0,37.8,38.0,36.9,34.8,32.8,27.2,38.0,20
,DOWNTOWN SES,33.9,31.4,C,C,29.3,28.5,28.7,27.7,25.6,24.2,29.6,35.3,24.9,20.3,20.1,22.2,32.6,39.0,45.2,47.0,50.3,46.2,33.9,19.7,31.6,50.3,20
,EL CAJON LES,28.8,28.0,C,C,C,21.8,21.0,21.7,22.4,20.1,20.8,12.3,7.2,8.1,12.9,15.2,21.4,32.8,33.3,34.1,32.1,29.6,28.6,26.4,22.7,34.1,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24.4,26.8,C,C,21.4,29.4,26.5,29.0,24.9,25.2,12.9,14.7,17.1,15.6,16.2,14.2,24.0,48.9,51.2,35.9,30.9,26.7,31.6,28.9,26.2,51.2,18
,OTAY MESA DVN,44.7,39.6,C,C,26.4,40.3,37.6,32.4,24.2,41.5,64.6,32.6,17.3,24.6,13.9,15.0,16.0,17.7,18.2,24.6,19.3,9.4,7.7,8.2,26.1,64.6,10
,PENDLETON,23.7,25.6,C,C,17.8,17.3,17.6,15.3,10.8,9.1,12.7,13.1,9.2,13.0,16.8,18.2,19.9,18.2,31.3,36.0,27.4,20.0,22.3,31.3,19.3,36.0,19
04 NO PPB,ALPINE,.228,.267,C,C,1.509,.291,.610,4.484,2.115,1.254,1.189,2.008,.948,1.066,1.162,1.256,1.016,1.285,.672,.950,.272,.359,.490,.230,1.075,4.484,07
,CARMEL MT RCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHULA VISTA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN SES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,52.176,40.423,C,C,3.655,69.164,70.572,49.827,15.354,68.131,69.941,14.542,4.945,7.250,3.885,2.410,1.125,.342,.658,2.745,2.570,1.069,1.557,.302,21.938,70.572,06
,PENDLETON,5.424,2.591,C,C,7.338,3.981,7.623,8.252,8.710,5.908,9.796,9.955,5.446,6.404,6.549,4.752,1.683,.104,1.135,2.147,.377,.008,3.480,12.975,5.210,12.975,23
06 CO PPM,CARMEL MT RCH,.5,.7,C,C,.4,.6,1.1,.8,.6,.9,.6,.6,.9,.8,.9,.9,.9,1.0,1.1,1.3,1.2,.9,.3,.9,.8,1.3,19
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,25,25,25,26,26,26,26,26,26,27,07
,CARMEL MT RCH,25,26,25,26,25,25,26,25,25,25,24,23,24,24,24,23,24,24,25,25,26,25,25,25,25,26,01
,CHULA VISTA,26,26,26,26,26,26,26,27,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,07
,DOWNTOWN SES,24,24,25,25,24,25,25,25,25,25,24,23,22,22,22,22,22,23,24,24,25,25,25,25,24,25,02
,EL CAJON LES,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,25,25,25,25,25,25,25,25,25,24,25,25,25,25,26,26,26,26,25,25,25,26,00
,OTAY MESA DVN,25,26,26,26,26,26,26,26,26,26,26,25,25,24,24,24,24,25,25,25,25,25,26,26,25,26,01
,PENDLETON,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,3.7,2.1,.0,1.5,2.1,.3,.4,2.8,2.1,.9,2.3,M,M,-1.6,.1,3.6,5.8,8.9,10.4,6.5,6.5,4.7,1.8,.9,2.9,10.4,18
,DOWNTOWN SES,17.6,20.1,13.9,17.4,16.7,11.7,15.6,12.5,11.7,7.3,15.8,30.1,15.8,16.9,17.0,16.7,19.9,23.4,27.5,29.9,32.4,38.7,23.8,15.7,19.5,38.7,21
,EL CAJON LES,22.1,16.5,12.7,11.9,14.0,11.8,10.7,13.2,11.2,10.9,9.7,5.5,3.3,2.9,5.3,8.5,8.5,19.0,20.1,24.4,27.0,33.9,28.9,26.2,14.9,33.9,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,48.0,34.9,22.5,21.3,18.8,65.6,60.4,48.8,21.4,40.5,66.3,22.5,M,28.5,8.9,14.2,9.3,13.5,16.8,17.9,14.4,7.5,2.9,4.2,26.4,66.3,10
,PENDLETON,10.2,9.7,10.1,11.1,8.8,6.5,7.0,6.1,8.1,7.8,6.3,11.0,11.2,17.2,15.8,15.5,11.7,8.6,17.3,21.1,17.9,13.9,18.2,17.2,12.0,21.1,19
12 VWDR °,ALPINE,22,42,83,16,13,82,70,76,61,168,274,286,261,289,278,283,287,343,39,348,325,352,47,52,0,352,21
,CHULA VISTA,106,13,9,95,113,111,60,33,58,237,222,285,256,231,239,239,222,225,73,124,85,54,95,60,0,285,11
,DOWNTOWN SES,314,353,351,17,84,11,331,355,67,142,230,265,279,278,302,300,298,329,359,326,324,351,338,348,0,359,18
,EL CAJON LES,202,170,275,107,76,262,322,129,111,337,289,280,260,254,245,247,235,162,96,78,122,150,130,90,0,337,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,189,344,354,29,93,44,310,23,102,236,212,259,281,267,278,312,311,304,355,9,17,6,269,73,0,355,18
,OTAY MESA DVN,144,107,4,349,21,139,134,85,339,140,153,242,291,301,333,304,338,345,3,50,20,18,20,4,0,349,03
,PENDLETON,359,75,77,66,44,26,57,60,55,80,186,258,272,276,253,251,241,304,5,27,25,31,357,69,0,359,00
13 SIGTHETA °,ALPINE,24,33,15,29,21,17,26,20,16,37,24,30,41,30,36,62,49,36,49,71,71,33,47,36,36,71,19
,CHULA VISTA,45,23,14,35,50,57,39,17,27,43,58,22,19,21,24,35,22,33,41,60,62,43,28,53,36,62,20
,DOWNTOWN SES,45,13,15,41,52,47,56,30,33,31,24,23,21,19,26,24,19,51,24,39,73,47,29,22,34,73,20
,EL CAJON LES,36,33,45,35,26,38,48,48,30,48,30,47,47,41,27,21,32,45,44,56,41,54,66,38,41,66,22
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,18,19,9,17,30,34,42,14,17,37,26,38,24,16,18,13,11,12,12,16,50,60,57,25,26,60,21
,OTAY MESA DVN,12,37,24,32,28,12,30,20,14,35,25,33,22,14,21,14,14,29,70,41,57,24,24,34,28,70,18
,PENDLETON,13,14,7,14,19,18,11,9,13,11,22,21,16,15,16,17,16,14,19,14,24,28,31,46,18,46,23
14 VWSP MPH,ALPINE,1.0,.9,1.4,1.2,1.9,1.9,.8,1.4,1.2,.2,3.2,3.6,3.1,3.6,3.2,.4,1.7,1.4,.5,.7,.7,3.4,4.6,7.4,.0,7.4,23
,CHULA VISTA,.4,1.0,1.4,.6,1.3,.2,1.2,2.8,1.9,.6,1.2,3.7,5.2,4.8,4.1,1.9,1.7,.7,.5,.6,.5,.4,.3,.6,.0,5.2,12
,DOWNTOWN SES,.5,2.0,1.6,.8,1.0,.8,1.4,2.0,1.4,1.2,3.2,3.4,5.1,6.3,3.9,3.7,3.7,2.7,1.9,1.3,.1,1.0,2.7,2.5,.0,6.3,13
,EL CAJON LES,.7,.2,.2,.5,.3,.8,.2,.0,1.4,.7,1.5,2.0,2.0,2.7,4.2,3.8,2.3,.9,1.2,.9,.7,.6,.4,.8,.0,4.2,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.3,2.8,3.4,3.0,1.2,1.1,1.9,3.0,1.8,1.0,3.3,3.6,4.9,6.1,5.6,5.7,5.5,4.3,3.7,3.5,2.4,.6,.8,1.7,.0,6.1,13
