,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 NO2 PPM,ALPINE,.003,.002,C,C,.002,.002,.002,.001,.002,.001,.001,.001,.001,.001,.001,.002,.004,.005,.006,.005,.003,.002,.001,.001,.002,.006,18
,CARMEL MT RCH,.007,.006,C,C,.005,.007,.008,.012,.005,.003,.004,.004,.006,.006,.008,.007,.009,.013,.016,.018,.009,.006,.016,.018,.009,.018,19
,CHULA VISTA,.004,.006,C,C,.011,.010,.009,.008,.005,.002,.002,.002,.002,.002,.001,.001,.002,.008,.017,.023,.018,.013,.009,.008,.007,.023,19
,DOWNTOWN SES,.006,.007,C,C,.009,.010,.009,.010,.005,.002,.002,.003,.007,.002,.002,.002,.002,.008,.016,.025,.028,.021,.024,.025,.010,.028,20
,EL CAJON LES,.005,.004,C,C,C,.008,.012,.008,.003,.001,.001,.001,.001,.001,.003,.005,.005,.009,.016,.007,.003,.005,.011,.014,.006,.016,18
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,.013,C,C,.012,.009,.009,.006,.004,.002,.002,.002,.002,.004,.003,.002,.004,.004,.006,.006,.010,.009,.010,.007,.006,.013,01
,OTAY MESA DVN,.015,.015,C,C,.009,.004,.003,.003,.001,.002,.002,.002,.001,.002,.003,.002,.003,.002,.004,.003,.003,.003,.004,.002,.004,.015,00
,PENDLETON,.005,.005,C,C,.005,.003,.003,.003,.002,.002,.002,.001,.001,.001,.001,.001,.001,.004,.015,.009,.004,.003,.003,.002,.003,.015,18
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.001,08
,CARMEL MT RCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CHULA VISTA,<,C,C,C,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,C,C
,DOWNTOWN SES,<,C,C,C,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,C,C
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,.002,.002,C,C,.001,.001,.001,.001,.000,.001,.001,.000,.001,.001,.001,.001,.001,.000,.001,.001,.001,.000,.000,.000,.001,.002,00
,PENDLETON,.000,.000,C,C,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,.000,.000,.000,.000,.000,.000,.003,18
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,.2,.2,.2,.5,.2,.1,.2,.2,.3,.5,.5,.5,.6,.7,.8,.9,.4,.2,.6,.6,.4,.9,19
10 INTMP °C,ALPINE,27,27,27,28,28,27,27,27,27,27,27,27,27,27,26,26,26,27,27,28,28,28,28,27,27,28,03
,CARMEL MT RCH,24,23,23,24,24,24,23,23,23,24,24,25,24,25,25,25,24,25,25,25,24,24,23,23,24,25,11
,CHULA VISTA,23,23,23,23,23,23,23,23,23,24,25,26,26,26,26,26,26,26,25,24,24,23,23,23,24,26,11
,DOWNTOWN SES,23,24,24,24,24,24,24,24,24,24,23,23,22,22,22,22,22,23,23,24,24,24,24,24,23,24,01
,EL CAJON LES,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,24,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,23,23,23,23,23,22,22,24,24,24,24,24,25,25,24,25,25,25,24,24,24,23,22,22,24,25,12
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,24,24,25,26,26,26,26,26,26,26,00
,PENDLETON,25,26,25,26,26,26,26,26,25,25,24,24,24,24,24,24,25,25,25,25,25,25,25,26,25,26,01
11 PM2.5 µg/M3,ALPINE,4.4,2.7,2.9,8.1,8.5,7.5,5.9,4.8,5.4,8.4,5.2,2.4,1.3,.5,1.7,3.2,8.3,9.1,13.8,10.3,7.3,5.4,4.8,4.0,5.6,13.8,18
,DOWNTOWN SES,71.3,8.4,25.4,27.0,23.8,25.3,21.6,16.3,5.9,11.4,9.8,8.6,7.6,7.1,6.0,4.3,4.1,6.5,6.9,8.3,27.5,17.3,22.5,28.6,16.7,71.3,00
,EL CAJON LES,20.1,13.1,22.7,22.7,15.4,15.3,12.5,7.6,12.5,8.5,6.2,6.2,4.3,7.8,5.8,6.9,9.3,11.3,14.2,14.0,7.3,6.6,12.4,21.5,11.8,22.7,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,51.3,75.5,27.4,22.2,26.9,9.4,6.7,7.9,5.4,5.1,5.1,5.5,3.9,.7,2.7,4.6,8.3,5.2,4.4,3.4,-.7,-2.4,-1.7,-2.2,11.4,75.5,01
,PENDLETON,11.5,9.8,8.2,9.3,7.8,4.4,3.8,7.6,4.7,2.2,2.2,3.2,3.3,4.4,4.9,5.7,5.2,6.3,7.2,8.7,6.9,5.2,7.9,5.2,6.0,11.5,00
12 VWDR °,ALPINE,157,149,128,123,123,122,109,103,122,156,175,198,248,256,272,253,291,257,181,167,20,30,12,13,0,291,16
,CHULA VISTA,157,151,129,115,130,108,97,93,84,136,153,164,222,240,266,242,258,333,53,119,110,106,96,102,0,333,17
,DOWNTOWN SES,186,178,91,77,84,78,84,58,81,132,177,193,222,218,220,238,246,330,343,346,126,191,31,7,0,346,19
,EL CAJON LES,135,156,106,112,115,108,94,113,95,87,170,195,182,235,231,231,248,222,197,164,153,122,80,117,0,248,16
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,150,127,140,129,119,67,66,80,101,102,147,158,190,206,227,260,289,305,317,300,299,71,69,70,0,317,18
,OTAY MESA DVN,137,137,135,134,137,136,138,135,117,132,148,161,130,136,140,113,349,251,126,83,90,4,351,339,0,351,22
,PENDLETON,99,64,66,70,57,49,46,41,39,38,43,357,242,229,220,232,293,338,66,54,37,34,27,32,0,357,11
13 SIGTHETA °,ALPINE,11,11,14,13,12,11,13,18,17,24,25,50,50,34,37,33,27,38,22,18,33,23,15,21,24,50,11
,CHULA VISTA,15,11,10,12,9,12,11,11,17,18,22,31,29,32,20,18,19,14,27,11,14,14,18,15,17,32,13
,DOWNTOWN SES,17,20,25,17,16,16,16,14,20,27,28,19,22,22,22,20,22,25,20,13,21,55,58,53,25,58,22
,EL CAJON LES,15,21,20,13,15,18,25,15,43,53,82,56,43,26,23,22,23,14,29,13,11,40,34,56,30,82,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,10,13,12,10,12,7,6,10,10,16,40,29,36,22,16,16,12,6,8,9,25,12,8,11,15,40,10
,OTAY MESA DVN,9,11,12,10,11,10,12,15,14,15,15,19,16,15,12,53,34,27,59,45,63,78,60,45,28,78,21
,PENDLETON,17,9,11,10,10,12,11,7,12,14,27,47,11,15,12,15,14,11,9,12,11,11,9,10,14,47,11
14 VWSP MPH,ALPINE,5.0,6.0,3.0,3.4,3.4,4.1,3.1,2.6,4.0,4.6,4.6,2.9,3.1,3.3,3.0,3.2,3.2,.9,2.0,2.9,1.3,1.4,1.7,1.6,.0,6.0,01
,CHULA VISTA,4.3,4.3,3.7,3.4,4.0,3.9,4.1,4.9,4.1,5.5,6.1,4.6,4.6,6.5,8.3,7.0,4.6,2.7,.8,3.2,3.6,4.7,4.2,5.4,.0,8.3,14
,DOWNTOWN SES,2.9,3.1,2.3,2.9,2.6,3.1,3.3,3.8,3.8,4.0,4.7,6.7,6.9,6.5,6.3,5.8,4.1,2.3,1.9,1.7,1.9,.7,.4,.6,.0,6.9,12
,EL CAJON LES,6.4,3.7,2.9,2.7,3.6,1.5,1.5,2.3,1.5,.7,.2,.9,4.5,5.1,5.9,5.4,3.5,2.3,1.5,4.4,7.3,2.1,1.8,.6,.0,7.3,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,4.1,3.1,3.4,2.8,2.3,4.5,3.4,4.3,7.0,6.3,3.5,3.8,4.9,7.0,9.2,7.8,4.5,4.3,3.9,5.0,1.7,4.0,4.2,3.4,.0,9.2,14
,OTAY MESA DVN,5.4,6.4,6.4,5.3,5.5,7.8,6.1,4.3,6.4,8.3,8.8,8.2,11.7,11.3,13.5,8.9,2.4,1.0,.9,1.9,.6,.5,.5,1.4,.0,13.5,14
,PENDLETON,4.5,5.5,5.3,6.0,5.4,5.5,6.4,7.2,6.7,8.6,5.0,1.6,6.6,7.3,8.5,5.6,3.2,2.5,2.4,4.0,5.1,6.7,8.2,7.9,.0,8.6,09
15 SWSP MPH,ALPINE,5.1,6.2,3.2,3.5,3.5,4.3,3.2,2.8,4.2,5.1,5.1,4.1,4.1,4.2,3.9,4.0,3.6,1.3,2.3,3.0,1.9,1.5,1.8,1.7,3.5,6.2,01
,CHULA VISTA,4.4,4.5,3.7,3.5,4.0,4.0,4.1,5.0,4.3,5.9,6.5,5.3,6.3,7.4,9.0,7.4,5.1,2.8,1.3,3.2,3.8,4.8,4.3,5.6,4.8,9.0,14
,DOWNTOWN SES,3.0,3.5,2.4,3.0,2.8,3.3,3.4,4.0,4.2,4.7,5.4,7.2,7.5,7.0,6.8,6.1,4.4,2.6,2.0,1.8,2.0,.9,1.0,1.1,3.8,7.5,12
,EL CAJON LES,6.6,3.9,3.3,2.8,3.9,1.6,1.6,2.4,1.8,1.9,2.1,3.1,5.6,5.7,6.4,5.9,3.9,2.4,1.7,4.6,7.4,3.1,2.1,1.2,3.5,7.4,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.1,3.5,3.6,3.0,2.7,4.5,3.6,4.5,7.1,6.6,4.5,4.8,5.7,8.0,9.7,8.1,4.6,4.3,3.9,5.2,2.4,4.3,4.2,3.5,4.9,9.7,14
,OTAY MESA DVN,5.5,6.6,6.6,5.4,5.6,7.9,6.2,4.5,6.6,8.6,9.1,9.2,12.2,11.7,13.7,10.5,3.3,2.3,1.8,2.9,1.5,1.0,1.5,1.8,6.1,13.7,14
,PENDLETON,4.9,5.6,5.5,6.6,5.5,5.7,6.6,7.3,6.9,8.9,5.4,3.5,6.7,7.6,8.6,6.0,3.6,2.7,2.5,4.4,5.2,6.9,8.3,8.0,6.0,8.9,09
16 AMBTEMP °F,ALPINE,44.4,44.1,44.3,44.4,43.9,43.9,43.8,44.6,47.9,50.1,52.4,54.3,55.9,56.8,57.3,56.1,52.4,49.3,48.4,46.9,45.8,45.6,45.4,44.8,48.5,57.3,14
,CARMEL MT RCH,50.0,49.5,49.4,49.5,49.7,49.7,49.1,48.6,52.3,55.6,57.1,59.0,60.5,61.2,60.1,58.2,56.1,54.3,52.9,51.3,49.8,49.8,47.7,46.9,52.8,61.2,13
,CHULA VISTA,54.4,53.3,52.1,52.0,52.4,51.7,51.0,51.6,55.0,58.1,59.7,61.2,61.7,61.9,60.4,59.6,58.1,56.3,54.3,52.8,51.6,50.6,49.6,48.6,54.9,61.9,13
,DOWNTOWN SES,55.5,55.1,53.6,52.7,52.7,52.5,51.7,52.1,55.6,58.9,60.7,61.3,60.6,60.7,60.2,59.5,58.3,57.2,55.9,54.4,52.7,52.2,49.7,47.8,55.5,61.3,11
,EL CAJON LES,51.8,51.9,51.9,51.0,51.1,49.8,47.9,47.7,53.3,56.6,59.3,61.7,63.8,63.6,62.6,60.9,58.1,55.0,52.9,52.1,51.4,49.6,47.0,44.4,54.0,63.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,52.8,51.5,51.7,51.7,51.1,50.1,50.2,49.9,55.1,57.8,59.3,61.1,61.8,62.3,60.7,59.1,57.5,54.8,53.6,52.0,50.2,45.5,45.9,46.5,53.8,62.3,13
,OTAY MESA DVN,51.7,51.3,51.6,51.4,51.2,52.1,51.9,52.4,54.7,56.2,57.9,60.0,61.3,61.9,62.0,60.4,57.0,53.4,51.9,50.4,49.5,49.1,48.9,46.9,54.0,62.0,14
,PENDLETON,52.5,51.7,51.3,50.7,50.3,49.9,49.8,49.6,52.8,56.7,59.0,61.5,62.3,62.5,61.5,61.2,58.9,56.9,55.5,53.2,51.3,49.6,47.7,48.8,54.4,62.5,13
17 RELHUM %,ALPINE,100,99,98,97,99,99,98,95,85,77,68,56,50,49,42,49,70,87,91,92,97,94,87,89,82,100,00
,EL CAJON LES,79,75,73,77,79,84,89,89,72,60,53,47,40,44,47,55,61,69,75,78,42,39,63,73,65,89,06
,KEARNY MESA,79,82,84,84,85,89,89,89,75,66,58,49,48,53,60,67,71,77,81,85,89,79,85,72,75,89,05
18 PRES mmHg,EL CAJON LES,747,747,748,748,748,749,750,751,751,752,752,752,751,751,752,752,753,754,754,755,755,756,756,756,752,756,21
,KEARNY MESA,748,748,749,749,749,750,751,752,752,753,753,753,753,753,753,754,754,755,755,756,756,757,757,757,753,757,21
19 SOLAR W/M2,EL CAJON LES,2,2,2,2,2,1,1,36,163,394,493,557,566,486,355,191,39,-1,-1,-1,0,-1,-1,0,137,566,12
,KEARNY MESA,1,1,1,1,1,1,3,79,267,443,566,621,580,524,394,218,51,1,0,1,1,0,1,1,157,621,11
25 NOY,EL CAJON LES,5.29,3.87,5.07,5.78,3.12,C,C,6.52,3.87,1.43,1.72,1.35,1.51,2.60,4.54,5.68,4.93,7.88,14.93,6.87,2.91,4.47,9.43,14.16,5.36,14.93,18
26 NOY-NO,EL CAJON LES,5.12,3.85,4.99,5.61,3.11,C,C,5.61,2.93,1.16,1.46,1.19,1.33,2.07,3.45,4.88,4.63,7.48,12.53,6.44,2.69,4.39,9.25,12.96,4.86,12.96,23
27 NO Trace,EL CAJON LES,.16,.02,.08,.16,.00,C,C,.90,.93,.27,.25,.15,.18,.52,1.09,.79,.30,.40,2.40,.43,.22,.07,.17,1.19,.48,2.40,18
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,320.3,250.1,C,C,C,298.9,295.5,252.6,175.6,149.2,151.9,143.4,145.4,164.6,181.5,186.2,200.4,302.8,445.5,297.9,178.1,203.1,306.5,355.3,238.3,445.5,18
BCarbon ug/m3,10TH AVE MARINE TERM,.18,.11,.14,2.92,2.41,3.33,2.93,2.57,.60,.29,.47,.60,.28,.19,.29,.22,.19,.26,.64,1.12,1.62,1.39,1.95,2.80,1.15,3.33,05
,ALPINE,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
,CHICANO PARK,.25,.15,1.79,3.51,2.83,2.98,2.90,2.74,.90,.31,.61,.47,.26,.24,.26,.27,.21,.40,1.21,2.31,3.36,1.80,3.76,4.16,1.57,4.16,23
,DOWNTOWN SES,.49,.38,2.39,2.45,2.38,2.66,2.55,1.72,.59,.20,.35,.46,.22,.14,.16,.17,.18,.37,.88,1.22,4.28,2.24,2.15,3.22,1.33,4.28,20
,OCEANVIEW BLVD,1.00,1.56,2.68,2.61,2.63,2.50,3.22,2.02,.49,.17,.31,.35,.15,.15,.16,.17,.15,.53,1.95,3.55,4.03,5.76,5.14,3.45,1.86,5.76,21
,SAN YSIDRO,2.37,1.62,1.50,2.01,2.02,3.55,2.00,2.24,1.99,1.01,.40,.20,.15,.18,.18,.24,.34,.28,.50,3.28,2.32,1.85,1.19,.96,1.35,3.55,05
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
