Current Date:,9/10/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
9/9/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.044,.037,C,C,.030,.026,.028,.030,.025,.023,.024,.023,.024,.027,.026,.021,.021,.019,.018,.028,.031,.031,.030,.033,.027,.044,00
,CHULA VISTA,.017,.030,C,C,.026,.023,.018,.015,.011,.017,.012,.019,.021,.024,.023,.023,.018,.015,.009,.004,.002,.009,.008,.005,.015,.030,01
,DOWNTOWN SES,.016,.027,C,C,.019,.017,.013,.014,.019,.011,.006,.011,.019,.022,.024,.025,.024,.020,.015,.013,.016,.018,.015,.007,.016,.027,01
,EL CAJON LES,.022,.019,C,C,C,.025,.018,.023,.020,.017,.012,.016,.017,.018,.018,.021,.019,.018,.015,.013,.011,.008,.005,.006,.016,.025,05
,KEARNY MESA,.035,.038,C,C,.025,.022,.016,.013,.019,.016,.011,.013,.017,.020,.023,.023,.023,.018,.012,.010,.004,.008,.015,.011,.017,.038,01
,OTAY MESA DVN,.033,.025,C,C,.023,.020,.021,.022,.018,.018,.019,.022,.024,.021,.019,.021,.014,.014,.006,.003,.005,.005,.004,.018,.017,.033,00
,PENDLETON,.015,.013,C,C,.027,.023,.023,.021,.021,.022,.018,P,,.016,.025,.027,.030,.030,.030,.030,.023,.017,.021,.026,.022,.030,16
03 NO2 PPB,ALPINE,.9,.6,C,C,.4,.5,.7,.5,.6,.7,.7,1.7,2.2,2.8,3.5,5.6,6.3,7.2,6.9,3.1,1.3,1.9,1.9,1.8,2.3,7.2,17
,CARMEL MT RCH,9.2,5.4,C,C,1.7,1.7,2.1,3.3,5.0,2.3,2.5,2.4,3.1,16.6,20.1,15.2,10.2,9.9,10.8,11.1,8.6,11.6,9.7,7.9,7.7,20.1,14
,CHULA VISTA,17.5,2.4,C,C,1.9,1.9,3.7,7.7,12.7,3.2,7.6,4.1,4.8,5.0,6.3,8.5,11.7,14.7,18.4,22.0,23.9,15.1,15.7,16.2,10.2,23.9,20
