Current Date:,9/5/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
9/4/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.043,C,C,.033,.033,.035,.039,.036,.039,.050,.059,.053,.046,.042,.044,.042,.040,.037,.026,.023,.021,.019,.019,.015,.036,.059,10
,CHULA VISTA,.004,C,C,.029,.026,.024,.020,.025,.026,.027,.026,.025,.026,.026,.026,.025,.023,.022,.020,.019,.017,.016,.015,.019,.022,.029,03
,DOWNTOWN SES,.004,C,C,.025,.027,.025,.024,.025,.024,.025,.026,.023,.024,.025,.027,.024,.022,.018,.012,.006,.013,.017,.014,.015,.020,.027,04
,EL CAJON LES,.021,C,C,C,.016,.012,.015,.025,.032,.034,.034,.029,.025,.030,.028,.027,.026,.021,.019,.017,.015,.013,.012,.011,.022,.034,09
,KEARNY MESA,.035,C,C,.028,.024,.023,.021,.030,.028,.027,.027,.029,.028,.030,.031,.032,.026,.024,.022,.021,.022,.016,.006,.016,.024,.035,00
,OTAY MESA DVN,.014,C,C,.017,.009,.014,.003,.015,.024,.026,.027,.027,.027,.034,.030,.023,.021,.020,.018,.017,.015,.012,.009,.010,.018,.034,13
,PENDLETON,.040,C,C,.033,.028,.031,.036,.041,.033,.035,.038,.037,.035,.034,.033,.034,.035,.033,.028,.028,.027,.031,.028,.027,.032,.041,07
03 NO2 PPB,ALPINE,1.6,C,C,3.1,4.1,3.9,1.7,4.3,3.3,4.2,3.6,2.5,2.1,1.7,1.7,1.5,1.7,1.9,3.7,4.0,4.4,4.7,4.3,6.4,3.2,6.4,23
,CARMEL MT RCH,11.3,C,C,8.5,14.0,16.3,17.0,14.7,12.1,8.0,6.7,7.1,7.2,9.0,7.4,4.9,5.3,6.8,5.8,6.8,8.0,8.3,8.9,8.2,9.1,17.0,06
,CHULA VISTA,37.5,C,C,3.2,4.0,5.1,15.8,12.0,4.5,4.8,3.4,2.4,2.2,1.8,1.8,1.7,1.5,2.3,3.5,4.4,5.6,5.1,6.0,4.1,6.0,37.5,00
