04 NO PPB,ALPINE,.0,.0,C,C,.0,.0,.0,.1,1.5,.8,.3,.3,.4,.3,.3,.5,.4,.5,.6,.1,.0,.2,.4,.1,.3,1.5,08
,OTAY MESA DVN,.3,.3,C,C,.6,.5,3.5,2.4,3.0,1.7,1.6,1.8,1.2,.9,1.9,3.5,1.9,3.9,15.6,17.7,25.4,5.2,3.7,1.9,4.4,25.4,20
,PENDLETON,-.1,-.1,C,C,.0,.2,1.0,2.3,6.1,2.2,1.0,1.4,1.8,2.7,2.7,2.1,.3,-.1,-.2,-.1,-.1,.0,2.8,.9,1.2,6.1,08
06 CO PPM,CARMEL MT RCH,.4,.2,C,C,.5,.6,1.1,1.1,.7,.7,.6,.5,.5,.7,M,.6,.7,.9,.9,.9,.6,.5,.8,.5,.7,1.1,06
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,00
,CARMEL MT RCH,27,26,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,26,27,00
,CHULA VISTA,26,26,26,26,26,25,25,26,26,26,25,25,25,25,25,26,26,26,26,27,26,27,27,27,26,27,19
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,25,25,25,25,24,24,24,25,25,25,26,26,26,26,26,25,26,00
,EL CAJON LES,26,26,26,26,26,27,26,25,24,24,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,27,05
,KEARNY MESA,24,25,25,24,25,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,24,25,25,01
,OTAY MESA DVN,26,26,26,26,26,26,27,27,27,27,26,26,25,25,25,25,25,24,25,26,26,26,26,26,26,27,06
,PENDLETON,27,27,27,27,27,26,26,26,26,26,26,25,25,25,25,26,26,26,26,26,27,27,27,27,26,27,00
11 PM2.5 µg/M3,ALPINE,4.6,5.0,3.5,1.7,1.8,2.3,1.9,1.7,1.9,1.7,1.5,1.5,1.1,1.6,1.9,2.6,3.0,3.3,3.9,4.9,3.4,3.4,4.0,3.9,2.7,5.0,01
,DOWNTOWN SES,11.5,8.5,8.5,7.4,6.6,5.2,4.0,4.6,4.7,4.2,4.5,5.0,4.8,4.9,4.5,4.5,4.4,5.1,5.6,7.2,8.9,16.4,15.0,14.6,7.1,16.4,21
,EL CAJON LES,9.1,9.4,9.4,9.5,9.3,9.7,12.4,M,M,13.2,7.4,2.9,3.0,1.9,4.3,4.2,4.4,4.8,6.5,10.9,16.0,12.8,15.8,11.9,8.5,16.0,20
,OTAY MESA DVN,6.2,6.2,4.6,5.7,6.2,5.2,7.8,12.4,14.6,6.1,5.3,6.8,3.6,4.8,4.4,6.1,5.8,25.0,22.7,22.6,35.6,19.4,18.1,15.3,11.2,35.6,20
,PENDLETON,5.3,5.6,5.5,5.4,4.9,4.6,4.3,4.5,4.5,3.7,3.5,6.3,6.1,7.1,7.1,6.7,6.1,8.8,11.6,6.2,5.5,7.0,7.2,6.2,5.9,11.6,18
12 VWDR °,ALPINE,243,258,280,38,258,267,279,267,255,287,42,318,139,285,299,305,342,88,63,91,84,80,67,43,0,342,16
,CHULA VISTA,67,74,92,73,87,77,89,86,8,4,322,284,279,299,289,310,339,346,321,165,123,113,87,156,0,346,17
,DOWNTOWN SES,50,28,46,32,47,35,47,38,327,280,283,279,296,313,307,318,331,348,331,333,11,69,42,350,0,350,23
,EL CAJON LES,119,123,226,97,123,112,181,85,32,M,M,M,M,M,M,266,327,335,171,97,107,146,177,186,0,335,17
,KEARNY MESA,59,40,36,60,55,49,46,69,92,55,320,282,274,285,298,298,306,331,353,346,329,51,56,227,0,353,18
,OTAY MESA DVN,56,94,29,43,90,32,68,79,113,352,289,202,305,288,286,286,276,157,322,57,119,7,346,6,0,352,09
,PENDLETON,39,37,34,69,63,65,57,62,77,57,14,256,290,285,306,307,318,316,317,32,29,80,34,29,0,318,16
13 SIGTHETA °,ALPINE,57,57,70,60,35,47,52,25,30,27,50,45,23,47,25,25,24,35,54,49,21,48,35,46,41,70,02
,CHULA VISTA,21,35,25,26,27,23,18,25,20,17,38,36,25,21,19,23,20,23,27,17,12,50,51,59,27,59,23
,DOWNTOWN SES,21,14,34,55,14,14,16,21,46,39,29,20,24,24,23,23,20,47,34,47,44,67,48,55,32,67,21
,EL CAJON LES,60,46,59,57,68,58,50,66,50,M,M,M,M,M,M,24,16,21,50,44,36,59,73,64,50,73,22
,KEARNY MESA,16,4,11,8,13,7,9,24,31,52,53,39,16,14,12,10,10,7,9,17,24,42,25,32,20,53,10
,OTAY MESA DVN,44,64,36,36,42,42,54,59,53,35,26,51,37,56,19,16,11,41,34,43,41,45,48,48,41,64,01
,PENDLETON,13,12,16,10,12,9,9,9,19,20,38,18,18,17,12,12,10,9,10,11,15,23,26,13,15,38,10
14 VWSP MPH,ALPINE,1.6,2.0,1.5,2.8,4.1,2.3,2.7,3.1,2.1,2.6,.7,1.0,4.5,2.3,3.9,3.0,1.8,.5,.5,.5,.9,1.4,.9,1.5,.0,4.5,12
,CHULA VISTA,3.1,2.9,3.4,1.7,2.6,2.3,2.1,1.6,2.2,2.8,1.6,3.9,4.5,5.8,5.1,4.0,3.6,2.2,.2,1.4,1.8,.9,.7,.3,.0,5.8,13
,DOWNTOWN SES,2.6,3.7,3.5,1.3,3.4,4.0,4.2,3.0,.8,1.8,3.4,4.9,5.1,5.7,5.5,5.0,4.8,3.1,.7,.3,1.3,.7,.8,.4,.0,5.7,13
,EL CAJON LES,1.0,.9,.6,1.2,.5,1.0,.3,.5,.8,M,M,M,M,M,M,3.4,4.7,2.9,.3,1.5,1.1,.4,.2,.3,.0,4.7,16
,KEARNY MESA,3.6,7.9,4.3,4.6,4.0,5.1,4.4,2.3,1.8,1.4,.9,3.0,8.5,7.8,8.2,7.8,6.0,4.3,4.1,1.9,2.3,1.4,3.9,3.3,.0,8.5,12
,OTAY MESA DVN,3.5,3.0,2.7,3.9,3.2,3.5,2.4,3.0,2.0,2.9,2.4,3.9,1.6,1.9,6.3,5.3,2.9,.9,.6,.4,1.8,2.2,1.6,2.4,.0,6.3,14
,PENDLETON,7.0,7.7,8.1,7.1,8.3,7.9,7.0,7.1,3.0,4.0,2.0,3.7,3.7,3.8,7.1,7.5,7.5,6.1,4.4,3.9,3.3,2.7,3.5,3.4,.0,8.3,04
15 SWSP MPH,ALPINE,2.7,2.9,2.7,5.0,5.1,3.2,3.6,3.4,2.5,2.9,4.0,3.5,5.0,3.5,4.4,3.3,1.9,.6,.9,.6,1.0,2.0,2.0,2.8,2.9,5.1,04
,CHULA VISTA,3.3,3.2,3.9,1.8,2.8,2.5,2.2,1.8,2.3,3.0,2.6,4.4,4.9,6.2,5.4,4.5,3.8,2.3,1.5,1.5,1.9,1.2,1.4,1.4,2.9,6.2,13
,DOWNTOWN SES,2.8,3.8,3.9,2.2,3.5,4.1,4.4,3.1,1.4,2.2,3.9,5.1,5.7,6.3,5.9,5.4,5.1,3.4,.8,.3,2.4,1.5,2.0,1.4,3.4,6.3,13
,EL CAJON LES,2.2,1.9,1.4,1.7,1.0,1.4,1.2,1.2,1.3,M,M,M,M,M,M,4.2,4.8,3.1,.9,1.8,1.6,1.8,1.7,1.4,1.9,4.8,16
,KEARNY MESA,3.8,7.9,4.6,4.6,4.1,5.2,4.5,2.5,2.1,2.0,2.9,3.8,8.9,8.2,8.4,8.0,6.1,4.3,4.2,2.6,3.0,2.0,4.4,4.0,4.7,8.9,12
,OTAY MESA DVN,4.7,5.7,4.9,4.4,4.2,4.2,3.5,5.3,5.9,3.3,5.2,6.1,4.2,4.1,6.6,5.5,3.1,1.6,1.3,2.1,2.3,2.7,2.8,2.6,4.0,6.6,14
,PENDLETON,7.2,7.9,8.7,7.2,8.6,8.0,7.2,7.2,3.3,4.5,3.6,3.9,3.9,4.0,7.3,7.7,7.6,6.2,4.5,4.0,3.4,3.5,4.2,3.7,5.7,8.7,02
16 AMBTEMP °F,ALPINE,57.5,57.3,57.7,61.4,58.5,54.2,55.9,56.7,59.7,62.3,67.2,69.4,72.7,71.0,69.9,68.2,65.2,62.8,60.1,58.1,59.1,57.3,57.1,56.2,61.5,72.7,12
,CARMEL MT RCH,59.6,59.4,60.5,59.3,55.6,56.1,57.3,58.7,63.4,66.3,70.0,72.7,73.8,73.0,72.4,69.3,66.5,64.7,63.6,61.8,59.9,58.2,57.9,57.8,63.2,73.8,12
,CHULA VISTA,55.1,53.4,53.3,50.0,49.9,51.0,48.2,53.0,61.5,66.6,72.1,74.2,75.1,74.7,73.8,73.3,72.5,69.1,65.0,61.7,60.5,60.1,58.9,57.9,62.1,75.1,12
,DOWNTOWN SES,57.0,56.5,55.7,53.6,53.8,53.9,55.4,57.6,63.0,67.5,70.1,71.9,72.6,72.5,72.2,72.1,69.7,66.3,64.8,63.1,61.9,60.9,59.9,58.6,62.9,72.6,12
,EL CAJON LES,46.7,45.1,43.6,41.6,40.3,39.4,38.4,42.4,49.6,59.1,69.3,74.3,76.4,77.8,75.7,74.6,71.5,67.1,63.2,59.1,57.7,56.6,56.3,55.5,57.6,77.8,13
,KEARNY MESA,56.5,55.8,54.0,54.8,53.7,55.0,54.1,57.4,63.7,69.8,72.5,73.8,73.4,72.2,71.3,69.0,65.2,63.6,61.7,59.8,59.1,57.5,58.0,57.1,62.0,73.8,11
,OTAY MESA DVN,60.9,62.1,57.8,57.9,57.7,57.7,58.2,59.9,64.1,66.6,71.0,73.6,74.6,75.9,74.5,71.5,69.9,65.8,64.5,63.0,61.2,59.3,58.7,58.0,64.4,75.9,13
,PENDLETON,62.5,61.6,58.0,53.1,52.5,52.1,52.5,53.3,60.0,70.0,71.6,65.7,65.5,65.0,65.9,65.8,64.2,62.7,61.3,60.9,58.5,56.6,56.0,55.5,60.5,71.6,10
17 RELHUM %,ALPINE,14,15,11,7,10,13,11,12,13,13,11,11,8,11,13,15,16,19,20,22,18,20,21,21,14,22,19
,EL CAJON LES,53,57,60,66,68,71,73,65,50,33,17,10,10,9,13,14,18,19,26,35,37,37,37,39,38,73,06
,KEARNY MESA,25,26,28,26,26,23,25,25,21,14,12,14,16,15,16,22,26,23,26,31,30,36,38,41,24,41,23
18 PRES mmHg,EL CAJON LES,753,753,753,753,752,752,752,752,753,753,753,752,751,750,750,750,750,750,750,750,750,750,749,749,751,753,00
,KEARNY MESA,754,754,754,753,753,753,753,753,754,754,754,753,752,752,751,751,751,751,751,751,751,751,750,750,752,754,00
19 SOLAR W/M2,EL CAJON LES,-6,-7,-6,-7,-6,-6,-1,59,275,504,636,716,682,488,343,236,97,-1,-7,-7,-6,-4,-4,-5,165,716,11
,KEARNY MESA,1,1,1,1,1,1,8,133,330,502,626,687,633,571,440,271,94,10,1,1,1,1,1,1,180,687,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,0,1,6,15,26,33,37,35,27,20,13,5,1,0,0,0,0,0,0,9,37,11
25 NOY,EL CAJON LES,19.07,19.56,19.75,23.59,25.81,C,C,53.83,M,M,M,M,M,M,M,10.17,13.12,16.31,28.10,29.76,27.46,23.48,24.83,22.67,23.83,53.83,07
26 NOY-NO,EL CAJON LES,18.05,18.85,18.54,20.34,21.34,C,C,20.36,M,M,M,M,M,M,M,8.43,11.67,15.34,26.76,28.35,25.71,21.97,22.90,21.29,19.99,28.35,19
27 NO Trace,EL CAJON LES,1.01,.71,1.20,3.25,4.46,C,C,33.46,M,M,M,M,M,M,M,1.74,1.44,.97,1.33,1.40,1.75,1.50,1.92,1.37,3.83,33.46,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.1,.1,.2,.3,.2,.1,.0,.0,.0,.1,.1,.1,.1,.1,.2,.2,.2,.3,.1,.1,.3,08
29 CO Tr PPB,EL CAJON LES,391.8,404.8,C,C,C,459.5,612.1,760.1,1033.2,736.8,465.6,184.2,176.9,163.2,264.4,268.3,280.0,333.3,532.9,618.2,634.6,532.0,615.2,548.5,476.9,1033.2,08
BCarbon ug/m3,10TH AVE MARINE TERM,1.22,1.12,.58,.92,.86,.94,1.05,1.39,2.64,3.40,.79,1.09,.61,.50,.61,.52,.59,.46,1.69,1.74,1.70,1.98,2.25,2.41,1.29,3.40,09
,BOSTON AVE,1.44,.78,.55,.81,.83,.97,1.50,1.57,1.26,.89,.73,.86,.96,.90,.73,.61,.47,.73,1.06,1.55,2.58,2.74,3.83,3.32,1.32,3.83,22
,CHICANO PARK,.95,.62,.34,.43,.44,.78,.99,1.28,1.24,.75,.48,.80,.57,.53,.48,.50,.38,.48,.72,1.46,1.72,2.36,2.50,2.44,.97,2.50,22
,DOWNTOWN SES,.72,.41,.26,.27,.28,.35,.42,1.24,.71,.47,.54,.68,.48,.46,.29,.26,.25,.30,.56,.84,1.82,2.11,1.96,1.96,.74,2.11,21
,OCEANVIEW BLVD,.77,.70,.50,.49,.55,.76,.92,2.02,.83,.37,.68,.57,.54,.53,.34,.31,.27,.35,.56,1.90,2.00,2.32,2.44,2.15,.95,2.44,22
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,25.9,27.7,16.4,11.1,10.8,11.9,9.5,10.5,9.8,11.0,12.1,8.4,5.8,9.0,12.7,16.0,14.5,17.7,17.5,17.9,13.8,12.9,15.8,14.3,13.8,27.7,01
,DOWNTOWN SES,47.3,35.1,33.6,29.7,22.1,17.3,15.2,20.7,20.0,23.6,25.2,29.3,29.0,30.0,28.5,25.7,23.1,24.0,26.1,28.1,34.7,44.9,43.0,43.3,29.1,47.3,00
,EL CAJON LES,35.5,31.3,32.3,30.7,29.6,28.8,34.7,M,M,48.8,35.3,18.7,20.5,12.2,24.8,24.9,26.7,27.0,38.8,37.7,40.0,30.7,31.1,26.7,30.3,48.8,09
,OTAY MESA DVN,47.7,99.8,43.5,69.1,73.6,54.5,90.0,218.0,256.3,77.3,69.3,118.3,35.3,66.5,37.8,48.4,38.5,386.9,275.2,188.6,207.7,105.9,116.0,102.6,117.7,386.9,17
,PENDLETON,27.7,29.3,27.9,26.0,24.6,19.1,19.0,22.9,24.3,25.5,23.8,32.8,33.6,40.1,32.1,31.7,31.8,42.8,54.6,34.3,24.0,25.6,27.6,19.8,29.2,54.6,18
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
