Current Date:,2/25/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
2/24/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.059,.057,C,C,.061,.060,.055,.046,.048,.059,.061,.061,.064,.065,.063,.059,.059,.052,.045,.043,.042,.044,.047,.048,.054,.065,13
,CHULA VISTA,.019,.021,C,C,.007,.004,.005,.010,.027,.032,.041,.051,.051,.049,.046,.047,.043,.041,.035,.029,.020,.014,.019,.030,.029,.051,11
,DOWNTOWN SES,.006,.003,C,C,.008,.003,.003,.007,.024,.035,M,M,M,M,.042,.040,.036,.040,.043,.042,.042,.042,.039,.031,.027,.043,18
,EL CAJON LES,.009,.006,.004,.008,.006,.004,.003,.009,.016,.029,.047,.056,M,,M,M,.049,.038,.034,.031,.021,.015,.016,.014,.020,.056,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.030,.033,C,C,.020,.009,.005,.012,.022,.040,.051,.047,.055,.054,.052,.052,.043,.035,.036,.039,.028,.025,.020,.017,.032,.055,12
,OTAY MESA DVN,.026,.023,C,C,.033,.022,.011,.026,.017,M,M,.051,.053,.055,.051,.045,.044,.038,.034,.031,.029,.026,.028,.025,.033,.055,13
,PENDLETON,.025,.022,C,C,.018,.021,.017,.017,.027,.037,.034,.037,.044,.043,.043,.045,.048,.046,.041,.042,.044,.037,.031,.032,.034,.048,16
02 NOX PPM,ALPINE,.001,.001,C,C,.001,.003,.011,.018,.016,.007,.003,.002,.004,.009,.005,.005,.005,.007,.011,.010,.009,.007,.004,.004,.007,.018,07
,CARMEL MT RCH,.036,.029,C,C,.048,.052,.046,.036,.027,.010,.032,.044,.042,.042,.026,.033,.032,.029,.026,.028,.022,.025,.011,.007,.031,.052,05
,CHULA VISTA,.019,.016,C,C,.024,.028,.034,.053,.028,.037,.021,.006,.003,.003,.004,.003,.002,.002,.006,.009,.013,.019,.014,.007,.016,.053,07
,DOWNTOWN SES,.032,.037,C,C,.029,.036,.061,.069,.032,.020,M,M,M,M,.009,.007,.006,.004,.002,.002,.003,.003,.004,.008,.020,.069,07
,EL CAJON LES,.020,.021,.024,.018,.019,.025,.048,.041,.043,.026,.012,.010,M,,M,M,M,.007,.005,.006,.010,.012,.010,.010,.019,.048,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.013,.010,C,C,.019,.034,.049,.047,.034,.016,.009,.020,.006,.004,.005,.005,.006,.007,.007,.004,.010,.011,.009,.008,.015,.049,06
,OTAY MESA DVN,.016,.020,C,C,.010,.048,.115,.026,.057,M,M,.018,.014,.007,.008,M,.006,.004,.004,.004,.005,.004,.007,.009,.020,.115,06
,PENDLETON,.011,.015,C,C,.013,.010,.017,.033,.017,.010,.019,.019,.013,.003,.002,.001,.001,.002,.001,.000,.000,.004,.008,.003,.009,.033,07
