Current Date:,2/12/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
2/11/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.030,.034,C,C,.038,.036,.042,.040,.032,.035,.035,.042,.050,.053,.055,.058,.054,.047,.041,.038,.040,.040,.037,.036,.041,.058,15
,CHULA VISTA,.022,.018,C,C,.018,.012,.005,.004,.009,M,M,.042,.051,.053,.053,.053,.046,.041,.046,.048,.049,.050,.049,.049,.035,.053,13
,DOWNTOWN SES,.014,.013,C,C,.016,.007,.003,.006,.021,.034,.037,.045,.050,.049,.047,.053,.049,.047,.048,.044,.048,.053,.052,.052,.035,.053,15
,EL CAJON LES,.018,.008,C,C,C,.002,.002,.003,.010,.018,.031,.038,.048,.059,.058,.052,.049,.046,.037,.034,.043,.045,.045,.045,.032,.059,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.024,.019,C,C,.020,.013,.006,.006,.015,.035,.045,.048,.054,.057,.054,.051,.051,.049,.053,.050,.052,.051,.048,.047,.038,.057,13
,OTAY MESA DVN,.012,.020,C,C,.017,.009,.010,.009,.011,.021,.027,.041,.043,.044,.047,.050,.046,.044,.040,.041,.041,.042,.038,.038,.031,.050,15
,PENDLETON,.018,.018,C,C,.014,.011,.003,.008,.015,.025,.032,.038,.042,.046,<,.051,.050,.046,.046,.046,.047,.046,.046,.046,.033,.051,15
02 NOX PPM,ALPINE,.004,.003,C,C,.003,.007,.004,.009,.013,.009,.008,.007,.006,.006,.005,.007,.008,.008,.010,.010,.007,.006,.006,.005,.007,.013,08
,CARMEL MT RCH,.017,.020,C,C,.036,.038,.088,.059,.021,.024,.027,.025,.025,.026,.032,.021,.023,.027,.027,.021,.012,.009,.017,.004,.027,.088,06
,CHULA VISTA,.010,.010,C,C,.008,.013,.025,.054,.037,M,M,.014,.006,.006,.004,.003,.003,.004,.003,.003,.003,.003,.003,.003,.011,.054,07
,DOWNTOWN SES,.018,.017,C,C,.014,.022,.038,.044,.023,.016,.019,.010,.009,.012,.010,.004,.005,.005,.005,.007,.006,.004,.005,.004,.014,.044,07
,EL CAJON LES,.006,.012,C,C,C,.023,.028,.044,.038,.027,.015,.008,.007,.006,.008,.008,.005,.008,.008,.006,.006,.005,.004,.003,.013,.044,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.006,C,C,.009,.011,.021,.034,.024,.010,.009,.007,.005,.007,.009,.004,.005,.006,.004,.006,.004,.004,.004,.005,.009,.034,07
,OTAY MESA DVN,.021,.011,C,C,.008,.033,.024,.031,.030,.015,.023,.015,.014,.012,.011,.007,.005,.004,.005,.005,.005,.004,.006,.007,.013,.033,05
,PENDLETON,.008,.009,C,C,.007,.009,.024,.018,.016,.009,.008,.007,.012,.006,<,.008,.002,.001,.001,.001,.001,.001,.002,.004,.007,.024,06
03 NO2 PPM,ALPINE,.004,.003,C,C,.003,.005,.004,.006,.010,.007,.006,.006,.005,.005,.005,.006,.008,.008,.010,.010,.007,.006,.006,.005,.006,.010,08
,CARMEL MT RCH,.015,.016,C,C,.021,.022,.027,.023,.012,.015,.016,.015,.016,.018,.021,.013,.016,.018,.020,.016,.010,.008,.014,.004,.016,.027,06
,CHULA VISTA,.010,.010,C,C,.008,.012,.019,.022,.018,M,M,.010,.005,.006,.004,.003,.003,.003,.003,.003,.003,.003,.003,.003,.008,.022,07
,DOWNTOWN SES,.018,.017,C,C,.014,.019,.022,.023,.016,.012,.015,.009,.008,.010,.008,.004,.005,.006,.005,.007,.006,.005,.005,.005,.011,.023,07
,EL CAJON LES,.006,.011,C,C,C,.014,.013,.015,.016,.015,.010,.006,.006,.005,.007,.007,.004,.007,.008,.006,.006,.005,.004,.003,.008,.016,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.006,C,C,.009,.010,.017,.017,.013,.008,.007,.006,.005,.006,.008,.004,.005,.006,.005,.006,.004,.004,.004,.005,.007,.017,06
,OTAY MESA DVN,.020,.010,C,C,.005,.019,.018,.016,.017,.010,<,.011,.011,.010,.009,.006,.004,.004,.004,.005,.005,.004,.005,.007,.010,.020,00
