,EL CAJON LES,.004,.003,C,C,C,.003,.003,.005,.006,.007,.004,.002,.002,.003,.005,.008,.007,.009,.008,.006,.005,.004,.003,.003,.005,.009,17
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.005,.004,C,C,.008,.008,.014,.014,.009,.010,.009,.007,.005,.007,.010,.006,.005,.006,.006,.005,.004,.004,.005,.004,.007,.014,06
,OTAY MESA DVN,.009,.008,C,C,.007,.025,.087,.044,.022,.011,.017,.014,.012,.017,.011,.005,.005,.005,.004,.005,.004,.004,.004,.004,.015,.087,06
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
03 NO2 PPM,ALPINE,.004,.004,C,C,.003,.006,.009,.008,.005,.005,.006,.007,.005,.004,.004,.005,.007,.009,.010,.007,.006,.006,.005,.005,.006,.010,18
,CARMEL MT RCH,C,C,C,C,C,C,C,C,.010,C,C,C,.009,.021,.017,.017,.020,.015,.013,.012,.015,.011,.010,.007,.014,.021,13
,CHULA VISTA,.012,.008,C,C,.010,.010,.017,.023,.015,.012,.011,.009,.008,.007,.004,.004,.003,.005,.007,.005,.004,.005,.008,.009,.009,.023,07
,DOWNTOWN SES,.011,.008,C,C,.008,.008,.011,.014,.017,.016,.009,.010,.008,.009,.006,.004,.005,.007,.006,.004,.004,.004,.005,.005,.008,.017,08
,EL CAJON LES,.004,.003,C,C,C,.002,.003,.005,.005,.005,.004,.002,.002,.002,.004,.006,.006,.008,.007,.006,.005,.004,.003,.003,.004,.008,17
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.005,.005,C,C,.008,.008,.014,.014,.009,.009,.009,.007,.005,.006,.009,.005,.005,.006,.006,.005,.005,.004,.005,.004,.007,.014,06
,OTAY MESA DVN,.008,.008,C,C,.007,.015,.026,.021,.014,.010,.014,.012,.010,.014,.009,.004,.005,.004,.003,.004,.004,.004,.003,.004,.009,.026,06
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.002,.002,.002,.001,.002,.003,.002,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.001,.003,11
,CARMEL MT RCH,C,C,C,C,C,C,C,C,.004,C,C,C,.006,.016,.012,.015,.015,.009,.007,.006,.006,.004,.003,.002,.008,.016,13
,CHULA VISTA,.000,.000,C,C,.000,.000,.004,.010,.002,.001,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.010,07
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.000,.001,.002,.001,.001,.001,.001,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,08
,EL CAJON LES,.000,.000,C,C,C,.000,.000,.001,.001,.001,.000,.000,.000,.001,.001,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.002,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.001,.001,.001,.000,.000,.001,.000,.001,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,14
,OTAY MESA DVN,.001,.001,C,C,.000,.010,.062,.024,.008,.002,.003,.003,.002,.003,.002,.001,.001,.001,.000,.000,.000,.001,.001,.000,.006,.062,06
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
06 CO PPM,CARMEL MT RCH,C,C,C,C,C,C,C,C,.3,C,C,C,.4,.5,.5,.7,.7,.6,.5,.5,.5,.4,.4,.2,.5,.7,15
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,24,25,25,26,25,25,26,25,26,26,00
,CARMEL MT RCH,27,26,26,26,26,26,26,27,26,26,27,26,26,26,25,25,25,26,26,26,26,27,26,26,26,27,00
,CHULA VISTA,25,24,23,24,23,24,24,24,24,25,25,26,26,25,26,26,26,25,24,23,23,23,23,23,24,26,11
,DOWNTOWN SES,25,25,25,25,25,25,26,25,25,25,24,24,25,25,24,24,24,25,25,25,25,25,25,25,25,26,06
,EL CAJON LES,24,24,25,25,25,25,25,24,24,25,24,24,24,24,24,24,24,24,24,25,24,25,25,24,24,25,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,26,26,26,25,26,26,26,26,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,PENDLETON,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,3.1,1.6,2.8,2.1,1.1,5.2,3.1,2.0,7.9,6.6,6.1,15.9,2.2,5.8,3.2,5.0,11.5,9.9,6.8,9.8,11.1,7.0,4.3,3.6,5.7,15.9,11
,DOWNTOWN SES,15.8,17.0,15.2,18.3,16.3,19.2,17.3,16.1,21.9,17.6,M,9.9,10.6,16.5,5.6,7.4,5.9,5.1,7.3,7.8,7.1,6.4,5.4,6.2,11.9,21.9,08
,EL CAJON LES,16.7,12.4,14.0,9.7,13.8,9.1,7.2,9.9,16.2,19.6,14.4,10.5,9.8,6.0,13.0,16.4,7.9,12.1,13.6,11.2,11.3,8.8,8.0,10.7,11.7,19.6,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,20.4,21.2,19.3,17.7,22.1,32.3,42.7,34.7,24.1,11.8,11.7,8.6,M,20.8,14.8,9.1,8.3,9.5,6.9,8.1,6.4,8.9,8.8,7.1,16.3,42.7,06
,PENDLETON,8.8,11.2,15.5,9.1,9.8,11.5,13.3,12.7,13.1,12.7,12.3,11.1,9.7,10.7,8.9,9.4,6.9,7.7,9.8,9.5,7.6,10.3,9.1,9.3,10.4,15.5,02
12 VWDR °,ALPINE,329,235,301,308,16,125,86,294,327,305,226,143,194,235,253,285,241,275,279,238,256,211,188,174,0,329,00
,CHULA VISTA,85,144,107,84,75,82,96,132,123,114,175,97,189,262,263,275,267,257,271,288,317,299,353,44,0,353,22
,DOWNTOWN SES,111,169,127,96,86,88,103,104,104,100,161,123,190,243,281,272,250,264,279,274,328,354,14,4,0,354,21
,EL CAJON LES,122,101,139,128,110,108,117,102,119,64,62,67,92,261,252,250,222,232,223,264,312,282,306,14,0,312,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,133,150,77,66,75,88,92,83,124,94,85,77,121,234,286,282,294,285,290,306,301,296,317,14,0,317,22
,OTAY MESA DVN,359,285,349,336,239,148,154,138,129,281,180,168,197,209,276,267,285,294,303,7,347,335,341,355,0,359,00
,PENDLETON,66,69,59,68,73,67,60,66,56,51,59,82,213,221,245,259,273,301,308,5,77,26,46,47,0,308,18
13 SIGTHETA °,ALPINE,47,52,61,58,50,52,60,40,37,59,46,60,38,31,40,31,34,24,25,22,24,23,23,36,41,61,02
,CHULA VISTA,28,26,16,19,14,15,13,16,18,28,64,69,47,22,20,21,25,19,20,20,23,35,24,15,26,69,11
,DOWNTOWN SES,22,20,19,15,18,17,18,20,23,25,56,42,37,25,26,30,32,29,22,22,26,21,23,27,26,56,10
,EL CAJON LES,16,32,20,21,15,15,15,24,37,53,45,43,51,34,39,23,22,21,19,23,22,24,38,14,28,53,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,27,33,9,12,7,9,11,39,25,16,15,20,26,34,21,15,12,12,8,9,9,9,14,12,17,39,07
,OTAY MESA DVN,18,22,42,33,37,26,15,14,64,67,45,43,26,28,23,14,17,14,14,17,12,13,16,12,26,67,09
,PENDLETON,10,11,11,12,11,11,11,11,12,12,13,25,30,15,15,16,14,17,14,10,19,19,12,15,14,30,12
14 VWSP MPH,ALPINE,1.1,.5,1.1,1.0,.7,1.7,.7,1.5,2.4,1.0,1.0,.4,.8,4.2,2.7,4.8,2.8,1.6,1.9,2.2,2.0,1.4,2.3,.3,.0,4.8,15
,CHULA VISTA,1.2,1.3,2.1,2.4,3.3,4.4,2.9,2.8,3.2,2.0,1.2,1.3,2.3,5.6,7.0,6.0,3.3,2.6,2.5,3.1,2.0,.9,1.3,1.0,.0,7.0,14
,DOWNTOWN SES,1.8,2.3,3.1,3.4,3.7,4.5,3.0,2.9,3.1,2.9,1.8,1.8,2.6,4.8,5.8,5.1,3.2,2.5,3.3,3.2,2.9,2.0,1.9,1.4,.0,5.8,14
,EL CAJON LES,1.8,1.7,2.0,2.1,3.6,4.6,3.7,2.1,1.3,2.3,1.8,1.4,.7,3.2,3.3,5.9,4.1,2.7,3.3,2.6,2.4,1.9,.9,1.9,.0,5.9,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.4,1.3,3.2,2.8,4.3,7.6,4.4,1.2,2.8,3.4,4.3,4.5,3.6,3.4,7.4,7.8,4.2,4.4,4.7,2.8,2.4,2.2,1.1,1.8,.0,7.8,15
,OTAY MESA DVN,1.7,1.1,1.4,1.6,1.1,3.3,6.2,5.7,1.0,.4,1.7,2.5,4.5,4.0,8.1,9.6,3.9,3.3,4.5,2.6,3.1,2.7,2.4,2.4,.0,9.6,15
,PENDLETON,5.4,4.1,4.8,5.1,7.0,6.8,5.5,5.5,5.5,5.4,4.6,4.7,2.9,7.8,7.3,4.7,3.9,4.3,5.4,2.9,2.2,.9,2.4,2.9,.0,7.8,13
15 SWSP MPH,ALPINE,1.5,.9,1.4,1.6,1.0,2.1,1.8,1.8,2.7,1.5,2.4,2.3,4.0,5.2,3.3,5.4,3.6,1.9,2.2,2.4,2.1,1.9,2.5,1.0,2.4,5.4,15
,CHULA VISTA,1.5,1.6,2.3,2.5,3.4,4.6,3.0,2.9,3.4,2.3,2.0,2.2,3.7,6.0,7.5,6.4,3.7,2.8,2.7,3.3,2.2,1.1,1.4,1.0,3.1,7.5,14
,DOWNTOWN SES,1.9,2.5,3.3,3.6,3.9,4.7,3.2,3.0,3.3,3.2,2.7,3.0,4.6,5.4,6.3,5.7,3.7,2.8,3.5,3.4,3.3,2.1,2.0,1.5,3.4,6.3,14
,EL CAJON LES,1.9,1.8,2.2,2.4,3.7,4.7,3.9,2.2,1.6,3.0,2.3,1.9,3.6,4.6,4.3,6.4,4.4,2.9,3.5,2.9,2.8,2.3,1.3,2.0,3.0,6.4,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.8,1.9,3.2,2.8,4.3,7.7,4.5,1.4,3.0,3.8,4.4,5.0,5.3,4.4,7.9,8.1,4.3,4.7,4.7,2.9,2.4,2.2,1.2,1.8,3.9,8.1,15
,OTAY MESA DVN,1.8,1.6,1.9,2.0,1.3,3.7,6.5,5.9,1.9,1.8,2.4,3.1,5.0,5.0,8.9,9.9,4.5,3.4,4.7,2.7,3.3,2.9,2.6,2.5,3.7,9.9,15
,PENDLETON,5.5,4.2,4.9,5.2,7.1,6.9,5.6,5.7,5.6,5.5,4.7,5.0,4.4,8.0,7.7,4.9,4.1,4.6,5.5,3.0,2.9,1.3,2.6,3.1,4.9,8.0,13
16 AMBTEMP °F,ALPINE,43.4,42.3,41.4,41.9,41.9,41.1,39.6,40.4,42.2,43.9,45.8,49.0,51.6,54.3,55.2,55.2,53.5,49.7,47.9,47.3,46.9,46.9,46.5,46.7,46.4,55.2,14
,CARMEL MT RCH,50.8,50.6,50.8,50.4,50.1,50.6,50.0,50.3,51.1,53.1,53.9,54.7,56.5,58.9,60.3,58.6,57.3,53.7,52.0,52.4,52.4,52.4,52.3,52.2,53.1,60.3,14
,CHULA VISTA,53.6,53.8,53.6,53.5,53.3,52.7,51.4,52.5,54.3,55.5,56.6,57.4,59.7,59.0,59.0,57.2,56.8,55.3,54.8,55.3,55.3,55.3,55.1,54.8,55.2,59.7,12
,DOWNTOWN SES,54.4,54.6,54.4,53.9,53.6,53.4,52.8,53.4,54.5,55.3,56.5,57.9,58.8,59.1,59.3,58.3,57.6,56.3,55.6,55.6,55.6,55.5,55.5,55.4,55.7,59.3,14
,EL CAJON LES,51.0,51.2,51.0,50.7,50.4,49.7,49.1,50.2,52.1,53.5,54.9,56.6,59.5,61.0,62.5,61.5,58.7,56.0,54.9,54.7,54.6,54.1,54.1,54.0,54.4,62.5,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,53.4,53.2,52.7,52.2,51.6,51.4,50.9,52.1,53.7,54.7,55.3,56.2,58.4,58.8,59.3,57.9,56.4,54.8,53.6,53.9,54.1,54.1,54.1,54.1,54.5,59.3,14
,OTAY MESA DVN,51.4,51.2,51.0,51.0,50.9,51.2,50.8,50.3,52.3,54.5,55.7,56.8,59.0,59.7,59.9,57.4,55.8,54.0,52.9,53.0,53.2,53.3,53.1,52.9,53.8,59.9,14
,PENDLETON,54.4,54.5,54.0,53.7,53.3,53.0,52.6,52.8,53.5,54.4,55.9,57.7,58.3,58.5,59.8,59.3,57.8,55.8,55.3,53.9,54.3,55.1,54.1,53.8,55.2,59.8,14
17 RELHUM %,ALPINE,98,98,98,98,98,98,98,98,99,99,99,86,73,67,64,65,71,83,88,89,90,90,92,92,89,99,08
,EL CAJON LES,92,92,93,93,93,92,91,87,82,79,75,70,63,60,57,62,69,75,76,80,82,83,84,84,80,93,02
,KEARNY MESA,83,83,86,87,88,88,88,84,79,76,74,72,65,64,68,72,75,79,84,84,83,82,81,82,79,88,04
18 PRES mmHg,EL CAJON LES,750,749,749,749,749,749,749,750,750,751,751,750,749,749,748,749,749,749,749,750,750,750,750,750,750,751,09
,KEARNY MESA,751,751,750,750,750,750,750,751,752,752,753,752,750,750,750,750,750,750,750,751,751,751,751,751,751,753,10
19 SOLAR W/M2,EL CAJON LES,0,0,0,0,0,-1,4,107,193,216,195,307,538,468,496,350,140,3,-1,-1,-1,-1,-1,-1,125,538,12
,KEARNY MESA,1,1,1,1,1,1,7,67,126,90,90,221,442,414,462,364,103,14,1,1,1,1,1,1,101,462,14
25 NOY,EL CAJON LES,5.38,4.79,5.44,5.43,4.77,C,C,6.88,8.16,9.46,6.59,4.15,4.54,5.16,7.43,10.04,7.91,9.85,8.71,6.78,5.85,4.95,3.95,4.10,6.37,10.04,15
26 NOY-NO,EL CAJON LES,5.36,4.78,5.42,5.28,4.76,C,C,6.33,7.19,8.37,6.07,3.80,4.09,4.52,6.34,8.48,7.09,9.33,8.26,6.66,5.63,4.83,3.87,4.09,5.93,9.33,17
27 NO Trace,EL CAJON LES,.01,.00,.02,.14,.01,C,C,.55,.96,1.09,.51,.35,.45,.63,1.08,1.56,.82,.52,.45,.12,.21,.12,.07,.00,.43,1.56,15
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,<,C,C,C,C,C,<,<,37.8,44.9,C,C,M,M,197.2,240.1,213.1,277.4,246.8,227.5,221.0,188.8,181.8,177.4,187.8,277.4,17
BCarbon ug/m3,10TH AVE MARINE TERM,1.12,.93,.68,<,<,<,<,1.60,2.67,2.46,1.30,1.03,.80,.62,.41,.19,.26,.35,.34,.15,.21,.25,.21,.25,.79,2.67,08
,ALPINE,.30,.33,.34,.34,.38,.53,.52,.51,.81,.65,.46,.70,.52,.55,.40,.48,.57,.54,.62,.47,.39,.41,.31,.32,.48,.81,08
,CHICANO PARK,.98,.79,.93,.81,.85,.94,1.23,1.65,1.78,1.50,.81,.75,.76,.65,.56,.28,.31,.43,.21,.16,.22,.25,.38,.26,.73,1.78,08
,DOWNTOWN SES,.95,.93,.96,.86,.88,.90,.93,1.25,1.64,1.43,.80,.76,.62,.76,.53,.26,.28,.33,.29,.22,.20,.24,.27,.25,.69,1.64,08
,OCEANVIEW BLVD,.92,.75,.79,.80,.81,.88,.93,1.38,1.69,1.21,.72,.70,.55,.82,.58,.34,.34,.52,.39,.50,.29,.32,.27,.25,.70,1.69,08
,SAN YSIDRO,.715,.930,.646,.524,.433,.891,1.651,1.669,1.180,1.560,1.284,.923,1.184,.302,.226,.177,.197,.305,.236,.337,.287,.269,.346,.310,.691,1.669,07
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
