Current Date:,8/24/2020,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
8/23/2020
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.011,C,C,.015,.018,.018,.019,.024,.033,.041,.046,.043,.044,.042,.043,.043,.040,.034,.026,.020,.017,.015,.009,.007,.027,.046,10
,CHULA VISTA,.010,C,C,.005,.006,.007,.013,.015,.019,.024,.028,.031,.029,.027,.022,.021,.020,.018,.016,.017,.015,.015,.015,.017,.017,.031,11
,DOWNTOWN SES,.010,C,C,.006,.011,.014,.013,.016,.021,.028,.026,.029,.029,.028,.023,.020,.021,.019,.019,.016,.016,.018,.022,.022,.019,.029,11
,EL CAJON LES,.012,C,C,C,.006,.005,.010,.017,.027,.038,.042,.043,.040,.040,.041,.038,.030,.024,.020,.016,.014,.014,.015,.017,.024,.043,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.008,C,C,.008,.005,.005,.013,.019,.023,.027,.029,.029,.029,.030,.031,.025,.023,.021,.019,.017,.015,.019,.022,.022,.019,.031,14
,OTAY MESA DVN,.014,C,C,.011,.010,.011,.012,.019,.026,.033,.040,.043,.041,.039,.036,.028,.025,.022,.019,.016,.016,.016,.014,.014,.022,.043,11
,PENDLETON,.015,C,C,.010,.007,.007,.012,.018,.018,.020,.020,.021,.022,.023,.023,.019,.019,.021,.022,.019,.019,.018,.018,.014,.017,.023,13
02 NOX PPM,ALPINE,.006,C,C,.005,.005,.005,.007,.006,.005,.004,.004,.003,.003,.003,.003,.003,.003,.002,.002,.003,.004,.005,.007,.008,.004,.008,23
,CARMEL MT RCH,.006,C,C,.010,.011,.010,.018,.013,.012,.009,.009,.011,.008,.010,.008,.006,.007,.011,.009,.008,.010,.007,.006,.007,.009,.018,06
,CHULA VISTA,.006,C,C,.007,.007,.010,.005,.006,.007,.007,.004,.003,.002,.003,.002,.002,.005,.002,.002,.002,.003,.002,.002,.003,.004,.010,05
,DOWNTOWN SES,.009,C,C,.010,.006,.005,.009,.008,.007,.004,.005,.004,.004,.006,.003,.004,.004,.004,.004,.006,.004,.003,.002,.002,.005,.010,03
,EL CAJON LES,.003,C,C,C,.005,.005,.005,.006,.005,.003,.003,.002,.002,.002,.002,.002,.002,.002,.002,.003,.004,.003,.002,.002,.003,.006,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.008,C,C,.006,.008,.009,.004,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.003,.002,.001,.001,.003,.009,05
,OTAY MESA DVN,.004,C,C,.006,.006,.004,.004,.007,.006,.006,.006,.004,.003,.003,.003,.004,.004,.003,.003,.004,.004,.004,.004,.004,.004,.007,07
,PENDLETON,.002,C,C,.003,.003,.004,.004,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,.001,.004,05
03 NO2 PPM,ALPINE,.005,C,C,.004,.004,.004,.005,.004,.004,.003,.003,.002,.002,.002,.002,.002,.002,.001,.001,.002,.003,.004,.007,.007,.003,.007,22
,CARMEL MT RCH,.005,C,C,.007,.007,.006,.007,.006,.006,.005,.005,.006,.004,.005,.004,.003,.003,.004,.004,.005,.005,.004,.004,.004,.005,.007,03
,CHULA VISTA,.006,C,C,.006,.006,.008,.004,.004,.004,.005,.003,.002,.002,.003,.001,.001,.004,.002,.002,.002,.002,.002,.002,.003,.003,.008,05
,DOWNTOWN SES,.009,C,C,.009,.006,.004,.007,.005,.005,.003,.003,.003,.003,.004,.002,.002,.003,.003,.003,.005,.004,.003,.002,.001,.004,.009,00
,EL CAJON LES,.003,C,C,C,.005,.005,.004,.004,.004,.003,.002,.002,.002,.001,.002,.002,.002,.001,.002,.003,.004,.003,.002,.002,.003,.005,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.008,C,C,.006,.008,.007,.004,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.002,.001,.001,.002,.008,00
