Current Date:,12/1/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
11/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.037,,,,,,,,,,,,,.031,.03,.03,.029,.029,.028,.029,.028,.027,.026,0.03,0.038,00
,CHULA VISTA,.037,.036,.035,.035,.036,.036,.036,.037,.037,.037,.037,.036,.036,.035,.032,.028,.024,.019,.016,.013,.01,.008,.008,.009,0.028,0.037,00
,EL CAJON LES,,,,.028,.03,.031,.032,.034,.036,.037,.036,.035,.034,.033,.032,.03,.028,.027,.027,.026,.026,,,,0.031,0.037,09
,KEARNY MESA,.031,.03,.03,.031,.032,.032,.034,.035,.036,.036,.036,.035,.034,.03,.027,.023,.02,.017,.014,.012,.01,.01,.01,.009,0.025,0.036,08
,OTAY MESA DVN,.035,.035,.035,.035,.034,.035,.035,.036,.036,.036,.034,.032,.029,.025,.021,.019,.017,.016,.016,.017,.019,.022,.024,.025,0.027,0.036,07
,PENDLETON,.036,.035,.035,.035,.036,.036,.037,.038,.039,.04,.04,.04,.036,.032,.028,.024,.021,.018,.015,.012,.012,.012,.013,.013,0.028,0.04,09
