Current Date:,11/28/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
11/27/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.045,.046,C,C,.047,.047,.045,.043,.042,.046,.048,.048,.048,.049,.047,.045,.042,.034,.030,.036,.041,.042,.041,.044,.043,.049,13
,CHULA VISTA,.009,.018,C,C,.018,.014,.007,.007,.014,.021,.029,.037,.038,.037,.043,.042,.036,.033,.020,.013,.000,.001,.009,.017,.021,.043,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.003,.003,C,C,C,.002,.002,.004,.007,.013,.028,.039,.045,.043,.041,.041,.039,.030,.024,.012,.008,.007,.004,.009,.019,.045,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.022,.027,C,C,.027,.014,.010,.012,.027,.034,.039,.041,.045,.047,.046,.047,.034,.023,.016,.004,.002,.003,.004,.008,.024,.047,13
,OTAY MESA DVN,.033,.035,C,C,.034,.024,.035,.025,.015,.037,.040,.038,.046,.048,.047,.046,.045,.038,.036,.034,.019,.025,.009,.013,.032,.048,13
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,.031,.028,.033,.039,.039,.039,.035,.009,.010,.013,.017,.017,.016,.025,.039,14
02 NOX PPM,ALPINE,.001,.001,C,C,.001,.002,.004,.004,.007,.004,.002,.004,.005,.005,.011,.012,.012,.017,.019,.010,.009,.006,.006,.004,.007,.019,18
,CARMEL MT RCH,.036,.054,C,C,C,.074,.099,.114,.034,.040,.044,M,.034,.034,.032,.041,.048,.035,.063,.052,.051,.064,.042,.033,.051,.114,07
,CHULA VISTA,.020,.013,C,C,.012,.019,.031,.049,.047,.029,.028,.017,.020,.023,.015,.013,.012,.011,.019,.026,.055,.048,.030,.018,.025,.055,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.028,.029,C,C,C,.034,.058,.072,.086,.059,.028,.016,.012,.017,.018,.016,.015,.021,.022,.028,.031,.028,.033,.022,.032,.086,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.014,.008,C,C,.009,.024,.033,.045,.022,.016,.012,.011,.010,.010,.011,.010,.019,.026,.030,.046,.051,.044,.032,.027,.023,.051,20
,OTAY MESA DVN,.007,.004,C,C,.003,.014,.006,.023,.061,.011,.010,.026,.009,.007,.011,.010,.009,.011,.008,.008,.028,.017,.036,.027,.016,.061,08
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,.010,.020,.008,.006,.006,.005,.008,.036,.031,.028,.018,.017,.017,.016,.036,18
03 NO2 PPM,ALPINE,.001,.001,C,C,.001,.001,.004,.003,.005,.003,.002,.003,.004,.004,.009,.011,.012,.016,.018,.010,.008,.006,.006,.004,.006,.018,18
,CARMEL MT RCH,.028,.033,C,C,C,.036,.036,.038,.020,.021,.023,M,.019,.020,.019,.025,.031,.026,.038,.037,.037,.038,.033,.029,.029,.038,07
,CHULA VISTA,.019,.012,C,C,.011,.018,.027,.028,.022,.019,.019,.012,.014,.017,.011,.011,.011,.011,.018,.025,.037,.036,.027,.018,.019,.037,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.023,.023,C,C,C,.020,.022,.024,.029,.028,.018,.012,.009,.013,.014,.014,.014,.020,.021,.027,.028,.026,.027,.020,.021,.029,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.014,.008,C,C,.009,.023,.027,.025,.015,.012,.009,.009,.008,.008,.009,.009,.018,.024,.026,.038,.041,.034,.029,.026,.019,.041,20
,OTAY MESA DVN,.007,.004,C,C,.003,.012,.005,.017,.030,.008,.008,.020,.008,.006,.009,.009,.008,.011,.009,.009,.025,.017,.035,.027,.013,.035,22
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,.006,.009,.006,.005,.005,.005,.007,.031,.027,.023,.017,.016,.015,.013,.031,18
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.002,.001,.001,.000,.001,.001,.001,.002,.001,.000,.001,.001,.000,.001,.000,.000,.000,.001,.002,07
,CARMEL MT RCH,.008,.020,C,C,C,.038,.063,.076,.014,.018,.021,M,.014,.014,.013,.016,.017,.009,.025,.015,.014,.026,.010,.004,.022,.076,07
,CHULA VISTA,.001,.001,C,C,.001,.002,.004,.022,.025,.010,.009,.005,.006,.006,.003,.002,.001,.001,.001,.001,.018,.012,.003,.001,.006,.025,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.005,.007,C,C,C,.015,.036,.049,.057,.030,.010,.005,.003,.004,.004,.002,.001,.001,.001,.001,.003,.002,.006,.002,.012,.057,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.001,.005,.020,.006,.004,.003,.002,.002,.002,.002,.001,.001,.001,.004,.008,.010,.010,.003,.001,.004,.020,07
,OTAY MESA DVN,.000,.000,C,C,.000,.002,.001,.006,.031,.003,.002,.006,.002,.001,.002,.001,.000,.000,.000,.000,.003,.000,.001,.000,.003,.031,08
,PENDLETON,M,C,C,C,M,M,M,M,M,M,M,.004,.011,.003,.001,.001,.001,.001,.006,.003,.005,.001,.002,.002,.003,.011,12
06 CO PPM,CARMEL MT RCH,.6,.5,C,C,C,.6,1.0,1.1,.4,.4,.3,C,.5,.5,.6,.6,.6,.5,1.1,.9,.8,.9,.7,.5,.7,1.1,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,28,28,27,28,28,28,28,27,26,25,25,25,25,25,25,25,25,25,26,27,27,27,28,28,27,28,00
,CARMEL MT RCH,27,27,26,26,27,26,26,26,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,00
,CHULA VISTA,24,24,23,23,23,23,22,23,23,24,24,24,24,M,M,24,24,24,24,24,24,25,25,25,24,25,21
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,26,27,27,27,26,26,25,25,24,24,25,25,26,26,26,26,26,26,27,00
,PENDLETON,24,23,23,24,23,23,23,23,23,22,22,22,22,22,22,22,23,23,23,23,23,24,24,24,23,24,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,4.9,4.3,1.5,-1.2,1.7,1.9,.2,.1,-.6,-3.0,-2.3,1.9,1.8,1.8,2.3,2.5,2.4,6.7,6.1,13.6,8.6,4.6,3.2,4.3,2.8,13.6,19
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,13.8,13.2,11.7,12.2,9.9,8.1,8.9,8.5,12.6,9.7,6.7,9.5,5.3,5.3,7.4,5.5,7.8,9.7,11.1,15.9,12.7,16.9,16.4,15.6,10.6,16.9,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,8.7,8.2,4.1,7.1,5.2,7.3,6.2,7.0,20.0,7.8,5.7,8.6,5.4,5.7,5.4,7.4,6.0,14.1,7.5,4.9,28.0,10.2,26.0,21.2,9.9,28.0,20
,PENDLETON,5.1,4.4,2.8,3.2,3.5,1.9,2.4,3.7,2.1,M,M,M,M,2.8,2.5,3.5,4.2,2.7,6.0,4.5,4.8,7.3,5.4,6.3,3.9,7.3,21
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,72,77,353,92,16,31,16,92,244,245,251,268,265,292,280,273,248,73,84,90,43,66,103,103,153,353,02
,CHULA VISTA,75,43,94,90,97,99,19,78,34,350,256,252,248,M,M,251,231,211,147,118,96,111,101,101,141,350,09
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,78,186,175,284,230,117,105,227,267,347,353,279,250,236,253,256,208,144,107,121,159,105,100,220,200,353,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,54,50,57,50,52,54,49,79,117,208,222,221,223,229,279,276,279,286,305,92,47,77,111,69,145,305,18
,OTAY MESA DVN,88,23,80,116,14,43,55,115,312,317,316,295,292,299,297,296,313,340,14,46,49,77,85,113,166,340,17
,PENDLETON,61,66,33,43,55,45,47,54,64,108,240,251,250,270,292,296,277,149,89,63,61,58,49,59,124,296,15
13 SIGTHETA °,ALPINE,28,19,25,18,27,24,30,16,48,43,32,33,34,31,27,23,26,27,21,19,32,48,46,20,29,48,08
,CHULA VISTA,42,43,31,58,44,12,48,28,24,37,38,18,22,M,M,23,19,23,22,11,45,9,16,14,29,58,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,71,48,77,73,46,45,52,35,54,60,47,34,30,27,23,19,20,25,49,15,63,38,52,46,44,77,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,8,9,7,8,8,11,9,38,27,28,27,32,27,17,17,14,9,13,30,26,33,9,9,12,18,38,07
,OTAY MESA DVN,17,31,42,21,43,52,25,15,39,21,24,20,14,12,12,12,18,35,24,21,30,10,42,13,25,52,05
,PENDLETON,22,13,13,47,14,13,13,13,12,44,19,14,15,15,15,16,22,49,13,17,13,14,13,11,19,49,17
14 VWSP MPH,ALPINE,1.1,1.2,1.4,2.5,1.6,1.0,.5,1.5,.7,1.8,3.9,3.8,4.2,4.4,4.5,5.2,1.8,.6,1.3,1.6,1.2,.7,1.2,2.1,2.1,5.2,15
,CHULA VISTA,.7,1.9,1.3,1.1,.7,2.1,.7,1.3,1.4,1.2,2.3,5.6,4.8,M,M,2.9,2.4,1.2,.9,1.9,.9,2.1,2.1,1.6,1.9,5.6,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
