Current Date:,11/16/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
11/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.041,.041,.041,.041,.041,.041,.041,.042,.042,.042,.041,.04,.04,.04,.039,.039,.038,.038,.038,.038,.038,.038,.038,.038,0.039,0.042,07
,CHULA VISTA,.011,.01,.012,.014,.017,.02,.024,.028,.031,.032,.03,.028,.024,.019,.016,.011,.009,.008,.008,.008,.008,.01,.01,.011,0.016,0.032,09
,EL CAJON LES,,,,.01,.014,.017,.022,.027,.031,.033,.033,.029,.025,.02,.016,.012,.007,.005,.004,.004,.004,,,,0.017,0.033,09
,KEARNY MESA,.021,.021,.022,.024,.026,.028,.033,.035,.036,.036,.034,.031,.028,.023,.018,.015,.012,.011,.011,.012,.012,.014,.014,.013,0.022,0.036,08
,OTAY MESA DVN,.033,.033,.034,.034,.035,.036,.037,.037,.039,.037,.034,.03,.027,.024,.02,.016,.012,.01,.008,.009,.007,.007,.008,.01,0.024,0.039,08
,PENDLETON,.024,.023,.022,.024,.025,.026,.028,.03,.032,.033,.032,.028,.024,.021,.017,.014,.01,.008,.007,.008,.009,.01,.012,.013,0.02,0.033,09
