Current Date:,11/13/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
11/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.045,.044,.044,.044,.044,.044,.044,.044,.044,.044,.044,.043,.043,.043,.043,.043,.042,.042,.041,.042,.042,.042,.042,.042,0.043,0.045,00
,CHULA VISTA,.018,.017,.017,.019,.021,.024,.026,.03,.035,.038,.04,.039,.037,.035,.032,.03,.029,.028,.029,.03,.031,.032,.033,.033,0.029,0.04,10
,EL CAJON LES,,,,.013,.017,.02,.026,.031,.036,.04,.043,.043,.038,.034,.029,.025,.021,.016,.011,.008,.008,,,,0.025,0.043,10
,KEARNY MESA,.025,.023,.024,.027,.029,.03,.033,.037,.041,.043,.043,.042,.041,.039,.037,.034,.031,.03,.029,.027,.026,.025,.024,.023,0.031,0.043,09
,OTAY MESA DVN,.041,.041,.041,.042,.042,.042,.043,.043,.043,.043,.043,.043,.042,.042,.042,.042,.041,.041,.041,.041,.041,.042,.042,.042,0.041,0.043,06
,PENDLETON,.029,.027,.027,.029,.031,.033,.035,.038,.041,.043,.041,.039,.036,.035,.033,.032,.03,.029,.03,.032,.034,.033,.033,.031,0.033,0.043,09
