Current Date:,7/1/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
6/30/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.038,C,C,.041,.040,.041,.037,.049,.050,.059,.065,.064,.067,.068,.066,.062,.055,.045,.039,.033,.025,.022,.024,.046,.068,14
,CHULA VISTA,.023,.022,.020,.018,.017,.016,.015,.018,.028,.034,.037,M,M,,,,,,,,,,,,.022,.037,10
,DOWNTOWN SES,.020,.020,C,C,.021,.019,.019,.021,M,M,M,M,M,.035,.033,.033,.034,.027,.025,.022,.024,.028,.027,.028,.025,.035,13
,EL CAJON LES,.021,.021,C,C,C,.017,.019,.023,.028,.039,.047,.053,.054,.056,.055,.049,.041,.035,.029,.025,.022,.020,.018,.019,.032,.056,13
,KEARNY MESA,.021,.015,C,C,.019,.019,.019,.021,.026,.033,.041,.043,.040,.042,.045,.045,.038,.036,.032,.029,.026,.026,.025,.025,.030,.045,14
,OTAY MESA DVN,.022,.021,C,C,.016,.015,.014,.019,.027,.034,M,.047,.041,.040,.039,.035,.036,.037,.030,.026,.025,.025,.023,.022,.028,.047,11
,PENDLETON,.018,.016,C,C,.019,.020,.022,.024,.029,M,M,.033,.032,.032,.032,.035,.044,.034,.032,.034,.034,.035,.034,.034,.029,.044,16
03 NO2 PPB,ALPINE,4.0,3.4,C,C,5.0,5.8,7.7,12.0,4.8,4.2,2.8,2.3,2.5,2.4,1.9,2.0,2.7,3.7,5.2,5.7,7.1,11.4,14.5,10.7,5.5,14.5,22
,CARMEL MT RCH,9.0,7.8,C,C,13.1,7.4,5.6,18.9,18.7,16.7,18.2,16.9,19.0,20.2,16.5,14.0,15.9,11.4,8.1,10.3,10.8,10.8,7.1,6.8,12.8,20.2,13
,CHULA VISTA,1.2,2.3,4.4,6.2,6.8,8.3,10.4,9.7,6.1,3.4,2.2,M,M,,,,,,,,,,,,5.5,10.4,06
,DOWNTOWN SES,2.9,2.9,C,C,3.4,5.3,5.6,5.5,M,M,M,M,M,4.5,3.1,2.9,3.7,5.5,7.8,11.5,8.1,4.3,5.5,5.1,5.1,11.5,19
,EL CAJON LES,3.9,3.1,C,C,C,3.4,3.4,3.4,6.2,7.1,7.4,5.9,4.5,3.8,4.0,4.5,5.0,6.2,6.5,6.5,5.8,5.6,5.8,5.4,5.1,7.4,10
