,PENDLETON,1.6,1.2,C,C,2.7,3.2,2.6,2.3,2.1,.8,.5,M,M,M,.1,.1,C,C,.2,.4,.8,.7,.3,.2,1.1,3.2,05
04 NO PPB,ALPINE,.1,.0,C,C,.5,.4,1.8,1.1,1.2,.5,.6,.4,.3,.2,.2,.4,.4,.3,.0,.0,.0,.0,.1,.1,.3,1.8,06
,OTAY MESA DVN,.2,.2,C,C,4.2,2.6,11.4,4.2,3.2,2.4,1.4,.7,.5,.6,.6,.8,.5,.4,.4,.3,.2,.2,.4,.2,1.6,11.4,06
,PENDLETON,.0,.0,C,C,.0,.0,.0,.1,.3,.0,.0,M,M,M,.0,.0,C,C,.0,-.1,-.1,-.1,-.1,-.1,.0,.3,08
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,.2,.3,.6,.5,.5,.5,.5,.5,.5,.6,.6,.5,.6,.5,.6,.5,.4,.3,.4,.3,.4,.6,06
10 INTMP °C,ALPINE,27,27,27,28,27,27,27,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,28,03
,CARMEL MT RCH,25,25,25,26,25,25,25,25,25,25,25,25,25,24,24,24,24,24,25,25,25,25,25,25,25,26,03
,CHULA VISTA,23,23,24,24,24,24,24,24,24,25,26,25,25,M,25,25,25,26,25,25,25,25,25,25,25,26,10
,DOWNTOWN SES,25,25,25,25,25,25,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,06
,EL CAJON LES,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,00
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,PENDLETON,26,26,26,26,26,26,26,26,26,25,25,25,26,25,25,25,25,25,25,25,25,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,12.5,10.9,6.3,7.1,5.0,8.8,7.6,5.4,4.4,5.9,M,M,14.1,16.2,12.6,13.8,11.9,13.2,11.4,12.0,11.6,12.2,8.5,6.6,9.9,16.2,13
,DOWNTOWN SES,15.5,21.1,15.0,14.2,21.1,23.5,24.6,23.3,19.5,13.1,12.6,12.6,13.2,11.4,11.3,10.9,10.2,10.3,10.7,11.5,12.6,13.6,13.5,12.3,14.9,24.6,06
,EL CAJON LES,14.6,14.0,14.3,16.3,14.2,11.3,18.9,16.6,15.5,16.7,23.8,14.6,14.0,13.4,12.0,17.3,15.0,12.1,12.5,17.7,7.8,9.7,12.8,17.3,14.6,23.8,10
,OTAY MESA DVN,25.2,22.1,23.4,40.4,29.3,42.7,47.0,30.1,27.4,25.2,20.5,15.8,11.4,18.6,12.3,23.2,11.9,11.4,10.9,11.1,9.4,8.0,6.4,9.5,20.5,47.0,06
,PENDLETON,12.1,10.8,10.8,11.3,8.0,9.2,10.7,11.5,12.1,9.9,12.2,10.2,9.8,12.8,11.5,10.1,12.6,9.4,7.8,11.2,9.4,14.1,9.4,7.9,10.6,14.1,21
12 VWDR °,ALPINE,20,270,341,346,41,56,296,298,284,292,291,258,263,285,285,299,313,304,317,316,321,353,7,246,0,353,21
,CHULA VISTA,217,252,211,194,137,216,241,236,216,252,245,244,253,M,257,261,259,260,245,256,278,6,273,238,0,278,20
,DOWNTOWN SES,193,226,226,176,116,129,236,222,193,225,230,214,209,223,231,210,217,231,216,246,271,333,216,238,0,333,21
,EL CAJON LES,156,212,161,106,103,137,212,219,15,276,248,258,262,250,236,211,242,236,202,231,205,180,178,202,0,276,09
,KEARNY MESA,190,250,240,173,109,177,274,250,144,244,252,234,249,247,256,254,261,299,300,302,302,279,328,49,0,328,22
,OTAY MESA DVN,70,356,348,58,61,147,164,323,321,292,296,294,291,290,303,294,293,297,277,296,291,294,328,4,0,356,01
,PENDLETON,156,170,154,106,123,136,205,195,207,233,248,243,224,248,254,248,250,230,222,245,215,148,161,211,0,254,14
13 SIGTHETA °,ALPINE,28,57,36,31,36,54,46,37,43,35,37,47,41,34,28,27,25,24,24,29,35,36,60,26,37,60,22
,CHULA VISTA,37,28,24,23,58,41,25,28,55,41,23,34,28,M,25,26,23,23,24,21,28,62,50,35,33,62,21
,DOWNTOWN SES,25,39,27,25,29,44,39,26,36,26,27,27,24,22,23,19,20,21,21,22,29,50,45,25,29,50,21
,EL CAJON LES,34,48,58,24,22,21,38,34,50,49,33,55,44,30,24,27,24,24,17,20,21,20,16,26,32,58,02
,KEARNY MESA,24,53,27,21,20,28,37,53,60,38,24,37,28,21,17,23,17,17,11,8,10,50,24,34,28,60,08
,OTAY MESA DVN,31,19,30,38,47,23,34,20,30,30,20,29,22,21,13,20,14,12,10,10,14,26,28,40,24,47,04
,PENDLETON,27,34,25,24,16,41,32,26,22,16,13,16,19,14,13,13,14,22,22,30,35,20,18,43,23,43,23
14 VWSP MPH,ALPINE,1.2,.6,1.1,1.6,1.8,.9,1.7,2.9,2.4,3.6,4.4,3.3,4.2,5.1,6.0,5.4,5.3,4.5,2.4,2.1,1.8,1.0,.5,.3,.0,6.0,14
,CHULA VISTA,1.2,2.4,2.6,2.2,.5,.8,3.3,3.3,1.7,4.6,6.5,4.6,6.3,M,8.0,5.9,6.4,4.5,3.0,3.7,2.5,.6,.5,2.2,.0,8.0,14
,DOWNTOWN SES,3.4,2.7,2.9,2.8,2.2,1.4,2.7,3.1,2.6,4.7,5.5,5.8,6.4,7.5,7.3,7.1,6.2,5.2,4.1,3.9,2.9,.4,1.7,2.8,.0,7.5,13
,EL CAJON LES,2.1,1.4,1.2,2.8,3.1,3.3,2.0,2.9,.9,1.8,4.4,2.9,4.1,5.7,7.4,5.9,6.1,5.3,4.1,3.9,3.2,2.8,2.7,1.6,.0,7.4,14
,KEARNY MESA,3.2,2.4,2.5,2.7,2.7,2.5,3.2,1.2,1.5,4.8,7.3,4.8,7.6,8.9,9.6,6.5,7.5,6.0,4.8,5.4,3.6,.2,.5,.6,.0,9.6,14
,OTAY MESA DVN,2.1,2.6,2.1,2.0,1.2,2.8,.4,5.1,3.8,5.1,7.5,6.0,7.2,8.3,10.3,7.3,8.4,8.1,5.2,5.2,4.5,2.6,1.6,1.4,.0,10.3,14
,PENDLETON,2.8,2.0,2.6,2.6,3.8,1.7,2.0,2.5,4.5,6.9,6.4,6.3,6.3,9.0,8.8,7.1,7.0,3.8,3.2,2.6,1.3,2.0,1.8,1.2,.0,9.0,13
15 SWSP MPH,ALPINE,1.6,.8,1.9,2.0,2.2,1.5,2.3,3.7,3.0,4.2,5.5,4.5,5.4,5.9,6.7,6.0,5.8,4.8,2.7,2.3,2.1,2.1,1.1,1.2,3.3,6.7,14
,CHULA VISTA,1.7,2.7,2.8,2.4,1.0,1.3,3.7,3.5,2.5,5.4,7.1,5.3,7.1,M,8.7,6.5,7.0,5.0,3.3,3.9,2.7,1.5,1.3,2.6,3.9,8.7,14
,DOWNTOWN SES,3.7,3.3,3.3,3.4,2.5,1.9,3.6,3.4,3.5,5.1,6.0,6.5,7.0,8.2,8.0,7.6,6.7,5.7,4.5,4.3,3.4,1.3,2.2,3.1,4.5,8.2,13
,EL CAJON LES,2.7,2.1,1.9,3.3,3.5,3.5,3.2,3.4,2.5,3.5,5.3,4.2,5.2,6.6,8.2,6.6,6.7,6.0,4.3,4.1,3.5,3.1,2.8,1.9,4.1,8.2,14
,KEARNY MESA,3.5,3.1,3.1,3.1,2.9,2.9,3.7,3.1,2.9,5.6,7.9,5.8,8.4,9.4,10.0,7.0,7.8,6.7,4.9,5.5,3.7,.5,.5,1.3,4.7,10.0,14
,OTAY MESA DVN,2.7,2.9,2.5,2.2,1.7,3.1,2.4,5.7,4.3,5.7,8.0,6.7,7.7,8.8,10.5,7.8,8.8,8.3,5.3,5.3,4.7,3.0,2.1,1.9,5.1,10.5,14
,PENDLETON,3.1,2.2,3.2,3.0,4.3,2.0,2.3,2.8,4.8,7.2,6.6,6.5,6.7,9.2,9.0,7.3,7.2,4.1,3.6,2.9,2.0,2.3,1.9,1.6,4.4,9.2,13
16 AMBTEMP °F,ALPINE,57.5,56.8,51.4,50.8,50.3,61.1,64.9,58.4,63.1,M,70.2,72.3,76.7,78.0,77.9,73.6,70.0,67.2,63.2,60.2,57.1,55.6,55.8,54.6,62.9,78.0,13
,CARMEL MT RCH,57.9,57.3,57.3,57.7,57.7,57.6,59.0,60.5,63.9,68.3,69.0,72.6,76.8,77.5,73.3,71.6,68.9,65.9,63.7,60.5,58.6,58.2,58.0,58.0,63.7,77.5,13
,CHULA VISTA,60.0,60.0,59.6,59.4,59.8,60.5,61.3,61.3,62.8,66.3,65.8,67.0,67.8,M,66.2,65.4,64.2,62.8,62.0,61.4,61.8,62.1,62.2,62.2,62.7,67.8,12
,DOWNTOWN SES,59.5,59.6,59.4,59.6,59.9,60.4,61.1,61.4,62.7,63.7,64.8,66.2,66.8,66.6,65.8,65.3,64.3,63.8,62.8,61.8,62.0,62.1,62.3,62.2,62.7,66.8,12
,EL CAJON LES,59.0,58.9,59.2,58.9,58.4,58.3,59.7,61.6,65.5,71.0,73.0,75.4,78.2,79.3,75.5,73.5,71.6,68.3,65.2,63.0,61.1,59.9,59.0,59.3,65.5,79.3,13
,KEARNY MESA,59.4,59.0,58.7,59.0,59.2,59.8,60.7,61.8,64.9,67.9,68.4,70.6,72.4,72.7,69.4,69.2,67.6,64.9,62.9,60.8,60.0,60.5,60.4,60.8,63.8,72.7,13
,OTAY MESA DVN,57.7,57.8,57.9,57.9,58.1,58.6,59.9,61.2,63.8,68.3,69.2,70.4,73.5,73.2,68.6,68.2,67.2,62.8,59.9,59.1,58.4,58.6,58.2,58.0,62.8,73.5,12
,PENDLETON,60.8,61.0,61.1,61.1,60.8,61.4,62.1,62.8,65.0,66.0,67.4,68.4,69.1,69.3,69.0,68.2,67.3,66.2,63.6,63.3,63.3,63.0,62.7,63.1,64.4,69.3,13
17 RELHUM %,ALPINE,88,87,100,100,100,55,52,86,75,M,52,45,38,37,39,47,54,59,68,76,85,90,88,91,70,100,02
,EL CAJON LES,87,88,87,87,88,87,83,78,68,57,54,50,45,44,50,53,56,62,69,74,80,83,85,85,71,88,01
,KEARNY MESA,93,94,95,94,92,90,87,83,75,69,69,64,60,59,66,66,70,76,81,86,89,88,89,87,80,95,02
18 PRES mmHg,EL CAJON LES,745,745,745,745,745,745,746,746,746,746,746,746,745,745,745,745,746,746,746,746,747,747,747,747,746,747,20
,KEARNY MESA,746,746,746,746,746,746,747,747,747,747,747,747,747,747,747,747,747,747,747,747,748,748,748,748,747,748,20
19 SOLAR W/M2,EL CAJON LES,3,3,3,3,5,53,135,231,698,796,792,1024,1016,942,804,608,382,184,28,0,0,0,0,3,321,1024,11
,KEARNY MESA,0,0,0,0,2,36,105,272,627,659,912,1019,1014,953,826,647,432,189,37,0,0,0,-1,0,322,1019,11
25 NOY,EL CAJON LES,2.97,3.01,3.19,3.32,3.43,C,C,7.31,6.77,M,M,8.52,6.95,6.79,6.63,5.81,5.70,5.74,5.14,6.34,6.29,5.22,4.65,5.19,5.44,8.52,11
26 NOY-NO,EL CAJON LES,2.97,2.99,3.20,3.32,3.44,C,C,5.66,5.41,M,M,7.26,6.31,6.03,5.60,4.68,4.92,5.12,4.86,5.71,6.02,5.08,4.53,5.10,4.91,7.26,11
27 NO Trace,EL CAJON LES,.00,.01,.00,.00,.00,C,C,1.64,1.36,M,M,1.26,.63,.76,1.02,1.13,.78,.62,.28,.62,.27,.13,.11,.09,.53,1.64,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,10
29 CO Tr PPB,EL CAJON LES,176.9,174.1,C,C,C,201.1,224.0,267.1,251.4,284.4,338.6,276.5,242.3,228.4,203.3,189.5,195.9,191.9,190.1,212.4,212.7,192.8,186.9,209.0,221.3,338.6,10
BCarbon ug/m3,10TH AVE MARINE TERM,.44,.62,.28,.25,.65,.81,.85,.63,.50,.25,.22,.32,.38,.30,.24,.22,.22,.16,.17,.17,.16,.19,.18,.14,.35,.85,06
,ALPINE,.37,.36,.29,.30,.38,.21,.30,.34,.36,.33,.52,.53,.62,.59,.45,.40,.31,.23,.21,.28,.30,.30,.35,.39,.36,.62,12
,CHICANO PARK,.39,.66,.32,.30,.59,.65,.77,.60,.59,.32,.27,.28,.34,.30,.32,.17,.25,.24,.17,.23,.15,.21,.20,.14,.35,.77,06
,DOWNTOWN SES,.39,.59,.31,.27,.55,.65,.77,.65,.56,.30,.25,.26,.29,.21,.14,.19,.15,.15,.16,.19,.18,.22,.22,.15,.33,.77,06
,OCEANVIEW BLVD,.45,.66,.44,.43,.59,.63,.87,.82,.63,.50,.29,.36,.34,.25,.21,.16,.20,.18,.18,.22,.22,.26,.24,.19,.39,.87,06
,SAN YSIDRO,1.10,.70,.53,.56,.84,1.02,1.47,.65,.63,.60,.26,.24,.19,.19,.17,.15,.16,.10,.12,.24,.14,.15,.15,.15,.44,1.47,06
PM10 STD,DOWNTOWN SES,35.6,44.1,31.3,34.2,41.9,47.8,49.1,54.2,42.7,36.4,43.7,38.8,38.8,28.9,32.8,26.4,24.3,29.9,28.6,28.7,28.8,30.0,30.9,29.5,35.7,54.2,07
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
