Current Date:,1/13/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
1/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.036,.035,.035,.036,.036,.036,.037,.038,.04,.039,.039,.04,.04,.04,.04,.04,.04,.042,.043,.044,.045,.046,.046,0.039,0.046,22
,CHULA VISTA,0,0,.002,.003,.005,.008,.012,.016,.021,.024,.027,.028,.028,.025,.022,.018,.013,.01,.008,.005,.004,.006,.008,.01,0.012,0.028,11
,EL CAJON LES,,,,,,,,,,,.036,.031,.028,.023,.019,.014,.009,.004,.003,.002,,,,,0.016,0.036,10
,KEARNY MESA,.002,.002,.004,.007,.01,.013,.017,.022,.027,.03,.031,.029,.026,.023,.02,.015,.01,.009,.007,.006,.009,.012,.015,.017,0.015,0.031,10
,OTAY MESA DVN,.011,.01,.01,.013,.015,.018,.02,.023,.026,.029,.031,.028,.026,.023,.022,.022,.022,.023,.022,.025,.029,.032,.034,.035,0.022,0.035,23
,PENDLETON,.004,.005,.006,.008,.01,.014,.018,.022,.025,.027,.028,.027,.027,.024,.02,.016,.012,.01,.008,.007,.006,.009,.012,.015,0.015,0.028,10
