Current Date:,1/16/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
1/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.049,C,C,.048,.049,.050,.049,.046,.039,.042,.048,.049,.051,.051,.051,.045,.034,.029,.032,.031,.045,.047,.048,.049,.044,.051,12
,CHULA VISTA,.005,C,C,.019,.016,.016,.010,.006,.010,.024,.033,.030,.038,.043,.047,.044,.042,.035,.027,.018,.010,.001,.001,.001,.021,.047,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.002,C,C,C,.002,.002,.002,.003,.007,.012,.019,.028,.044,.043,.040,.035,.028,.024,.016,.011,.005,.002,.002,.002,.015,.044,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.017,C,C,.026,.025,.018,.006,.011,.015,.024,.031,.036,.036,.036,.037,.038,.034,.034,.025,.016,.023,.018,.014,.009,.024,.038,15
,OTAY MESA DVN,.025,C,C,.019,.023,.018,.015,.007,.015,.022,.030,.033,.039,.044,.043,.044,.041,.035,.031,.011,.015,.008,.029,.029,.026,.044,13
,PENDLETON,.025,C,C,.024,.017,.013,.011,.015,.020,.027,.032,.036,.041,.047,.052,.052,.052,.047,.032,.024,.027,.023,.025,.032,.030,.052,14
02 NOX PPM,ALPINE,.001,C,C,.000,.000,.000,.000,.002,.008,.009,.005,.004,.005,.005,.008,.013,.019,.019,.015,.013,.005,.004,.003,.002,.006,.019,16
,CARMEL MT RCH,.022,C,C,C,.044,.076,.087,.096,.036,.074,.054,.034,.033,.032,.032,.036,.037,.037,.033,.024,.032,.034,.031,.026,.043,.096,07
,CHULA VISTA,.033,C,C,.014,.015,.016,.023,.054,.050,.026,.019,.032,.015,.010,.007,.007,.008,.013,.016,.021,.034,.049,.047,.044,.025,.054,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
