Current Date:,1/18/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
1/17/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.043,C,C,.045,.046,.046,.044,.035,.037,.044,M,.046,.050,.053,.053,.051,.053,.047,.038,.040,.043,.042,.044,.045,.045,.053,13
,CHULA VISTA,.007,C,C,.002,.001,.001,.000,.001,.007,.014,.018,.019,.031,.051,.046,.040,.029,.012,.011,.002,.001,.001,.001,.001,.013,.051,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.002,C,C,C,.002,.002,.002,.003,.005,.012,.020,.026,.040,.047,.051,.052,.047,.022,.009,.003,.003,.005,.003,.003,.017,.052,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.016,C,C,.016,.009,.002,.006,.003,.010,.027,M,.029,.035,.044,.049,.043,.041,.021,.018,.004,.002,.005,.010,.011,.019,.049,14
,OTAY MESA DVN,.013,C,C,.009,.027,.022,.023,.019,.020,.029,.032,.035,.039,.036,.053,.049,.043,.038,.015,.004,.014,.030,.035,.036,.028,.053,14
,PENDLETON,.021,C,C,.010,.006,.004,.003,.005,.011,.014,.027,.033,.035,.031,.036,.029,.025,.026,.011,.003,.002,.003,.003,.004,.015,.036,14
02 NOX PPM,ALPINE,.003,C,C,.002,.003,.002,.009,.015,.007,.004,.003,.005,.004,.003,.007,.013,.009,.013,.014,.007,.005,.002,.002,.002,.006,.015,07
,CARMEL MT RCH,.035,C,C,C,.050,.065,.075,.113,.054,.046,.051,.047,.053,.042,.039,.040,.050,.056,.058,.080,.077,.065,.052,.058,.057,.113,07
,CHULA VISTA,.026,C,C,.030,.031,.038,.042,.088,.050,.038,.041,.056,.038,.018,.022,.027,.029,.042,.039,.054,.081,.072,.079,.068,.046,.088,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.035,C,C,C,.034,.033,.049,.065,.065,.047,.033,.036,.018,.015,.013,.013,.016,.034,.039,.051,.045,.036,.037,.051,.036,.065,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.011,C,C,.012,.021,.032,.026,.057,.035,.028,M,.031,.026,.015,.013,.017,.022,.036,.031,.041,.046,.039,.028,.026,.028,.057,07
,OTAY MESA DVN,.023,C,C,.028,.008,.010,.014,.020,.029,.017,.021,.024,.020,.029,.013,.016,.018,.017,.037,.058,.039,.014,.011,.005,.021,.058,19
,PENDLETON,.007,C,C,.009,.021,.032,.043,.043,.026,.030,.018,.009,.011,.023,.021,.038,.036,.026,.039,.063,.058,.058,.047,.035,.032,.063,19
03 NO2 PPM,ALPINE,.003,C,C,.002,.003,.002,.006,.012,.006,.003,.003,.004,.003,.003,.006,.012,.008,.011,.013,.007,.004,.002,.002,.002,.005,.013,18
,CARMEL MT RCH,.025,C,C,C,.027,.028,.030,.033,.024,.025,.026,.025,.029,.024,.024,.026,.036,.042,.047,.052,.046,.040,.037,.039,.033,.052,19
,CHULA VISTA,.023,C,C,.023,.022,.023,.022,.024,.022,.021,.025,.034,.028,.015,.018,.023,.028,.040,.039,.045,.043,.042,.040,.037,.029,.045,19
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.024,C,C,C,.016,.016,.016,.018,.022,.022,.020,.023,.014,.012,.011,.012,.015,.032,.036,.036,.033,.029,.029,.026,.022,.036,18
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,C,C,.012,.019,.024,.022,.024,.019,.021,M,.022,.020,.012,.011,.014,.021,.034,.031,.037,.037,.035,.026,.024,.023,.037,19
,OTAY MESA DVN,.022,C,C,.027,.008,.010,.013,.016,.020,.012,.015,.018,.015,.023,.011,.014,.017,.017,.036,.048,.036,.014,.010,.005,.019,.048,19
,PENDLETON,.007,C,C,.009,.013,.016,.020,.019,.013,.013,.011,.007,.008,.014,.014,.029,.031,.026,.033,.040,.037,.040,.035,.027,.021,.040,19
