Current Date:,1/22/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
1/21/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.034,.033,.034,.034,.035,.036,.038,.039,.04,.042,.043,.042,.042,.041,.04,.038,.037,.036,.035,.035,.034,.035,.036,.038,0.037,0.043,10
,CHULA VISTA,.018,.018,.019,.021,.024,.027,.03,.033,.037,.04,.041,.039,.035,.032,.029,.026,.021,.016,.013,.012,.012,.011,.009,.006,0.023,0.041,10
,EL CAJON LES,,,.01,.013,.016,.02,.026,.031,.035,.038,.04,.041,.038,.034,.03,.026,.021,.016,.012,.009,.008,,,,0.024,0.041,11
,KEARNY MESA,.021,.022,.023,.025,.027,.029,.032,.035,.039,.041,.042,.041,.039,.037,.035,.032,.029,.027,.025,.024,.024,.023,.021,.018,0.029,0.042,10
,OTAY MESA DVN,.019,.018,.02,.022,.024,.026,.029,.033,.037,.041,.042,.042,.042,.04,.039,.036,.034,.031,.029,.028,.027,.026,.024,.026,0.03,0.042,10
,PENDLETON,.023,.023,.024,.025,.027,.029,.032,.035,.039,.042,.044,.044,.043,.042,.04,.037,.035,.031,.028,.027,.027,.025,.022,.02,0.031,0.044,10
