Current Date:,1/3/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
1/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.046,.044,.043,.044,.044,.044,.044,.045,.046,.048,.048,.048,.047,.047,.047,.046,.045,.044,.044,.044,.044,.043,.043,.042,0.045,0.048,09
,CHULA VISTA,.011,.012,.015,.018,.019,.024,.029,.032,.034,.035,.037,.035,.035,.034,.03,.025,.021,.017,.014,.013,.008,.004,.003,.002,0.021,0.037,10
,EL CAJON LES,,,,.013,.017,.021,.027,.033,.038,.041,.041,.038,.033,.028,.022,.016,.011,.006,.003,.003,.002,.002,.002,.002,0.019,0.041,09
,KEARNY MESA,.015,.018,.021,.023,.026,.031,.037,.04,.044,.048,.049,.049,.048,.046,.041,.037,.033,.028,.026,.024,.02,.016,.014,.012,0.031,0.049,10
,OTAY MESA DVN,.018,.018,.021,.023,.026,.03,.033,.035,.039,.042,.043,.039,.035,.032,.029,.025,.023,.022,.021,.024,.026,.025,.025,.024,0.028,0.043,10
,PENDLETON,.016,.016,.016,.019,.022,.027,.03,.034,.041,.048,.051,.049,.045,.04,.037,.035,.029,.023,.019,.018,.017,.016,.015,.014,0.028,0.051,10
