Current Date:,1/21/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,PENDLETON,26,26,26,26,26,25,25,25,25,,P,25,25,25,26,26,26,26,25,25,25,25,24,24,25,26,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,3.2,3.4,3.6,4.5,3.9,3.3,2.9,4.8,4.9,6.8,4.6,4.7,4.9,4.3,7.0,7.3,5.9,4.0,3.6,8.0,9.1,8.8,6.9,4.8,5.2,9.1,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,4.6,7.1,5.7,9.7,11.6,8.1,5.1,9.0,7.5,9.1,7.0,8.8,7.0,4.1,4.9,5.1,5.4,9.0,14.5,41.4,25.4,15.4,19.1,17.0,10.9,41.4,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,5.7,5.7,3.7,2.2,2.8,11.2,8.6,8.8,6.5,7.8,5.8,8.5,7.7,3.2,3.0,3.5,7.3,6.3,2.8,2.5,7.4,8.6,5.8,6.9,5.9,11.2,05
,PENDLETON,7.8,11.2,11.1,11.2,13.1,17.6,15.0,10.7,14.9,M,M,8.0,16.2,17.9,19.0,11.3,12.5,10.4,12.5,10.1,10.5,11.2,16.6,14.2,12.8,19.0,14
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,265,246,226,219,219,232,229,262,280,281,287,299,285,287,286,282,280,285,284,295,100,91,95,98,238,299,11
,CHULA VISTA,273,271,271,271,280,282,284,286,278,276,279,281,285,280,280,282,280,284,298,108,108,108,106,108,244,298,18
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,220,221,221,218,220,210,235,247,261,272,288,307,308,300,284,267,290,266,236,131,101,80,69,264,230,308,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,256,254,263,261,270,278,280,284,294,294,296,304,294,289,284,287,279,280,302,140,111,96,103,94,246,304,11
,OTAY MESA DVN,268,271,194,268,271,281,283,276,273,271,266,263,264,268,272,272,269,280,311,43,92,104,110,105,232,311,18
,PENDLETON,248,249,256,264,283,273,283,303,300,,P,288,288,283,280,275,279,295,304,322,10,66,49,59,239,322,19
13 SIGTHETA °,ALPINE,27,26,25,25,25,29,28,30,27,25,27,23,26,26,26,26,28,26,30,25,30,16,14,18,25,30,07
,CHULA VISTA,20,19,21,20,19,18,17,17,20,20,19,23,19,21,21,21,19,17,51,22,22,11,11,12,20,51,18
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,21,22,19,19,19,17,19,20,18,20,22,19,20,23,24,20,19,20,27,20,13,41,72,51,24,72,22
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,9,9,9,9,9,9,9,10,11,12,17,15,15,13,16,13,11,8,8,29,18,13,14,7,12,29,19
,OTAY MESA DVN,17,39,72,13,15,10,11,10,10,12,11,12,13,12,13,13,11,9,13,19,10,9,6,10,15,72,02
,PENDLETON,12,11,9,12,14,12,15,23,13,,P,15,14,13,14,12,13,14,13,33,16,13,10,20,15,33,19
14 VWSP MPH,ALPINE,3.7,3.8,3.9,4.5,3.7,3.2,2.9,3.3,4.6,5.3,6.5,7.0,6.6,7.4,6.2,6.3,5.6,2.8,2.0,.9,1.7,2.0,2.1,2.2,4.1,7.4,13
,CHULA VISTA,5.6,6.6,7.3,8.4,9.0,8.8,9.8,10.9,10.7,10.6,11.4,10.5,10.3,9.7,8.6,7.6,7.0,5.6,1.4,1.1,2.6,3.9,4.5,4.4,7.3,11.4,10
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.0,2.4,4.4,4.3,3.2,3.6,3.5,4.8,7.5,8.4,8.1,8.4,8.8,9.1,8.4,8.0,6.9,3.7,1.3,2.9,2.3,1.7,.9,.2,4.8,9.1,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,6.3,7.5,10.6,8.4,8.1,9.4,10.4,12.4,11.0,12.7,13.4,13.1,12.6,13.8,13.2,13.1,9.6,7.2,4.3,1.9,3.0,3.5,3.9,4.3,8.9,13.8,13
,OTAY MESA DVN,2.6,1.8,.3,4.3,6.1,8.3,8.4,11.1,15.8,17.0,16.6,17.1,15.7,15.5,13.4,11.7,9.6,6.5,3.5,1.7,3.1,4.7,5.7,4.8,8.6,17.1,11
,PENDLETON,11.4,12.3,12.6,9.2,9.4,10.9,8.8,5.9,10.2,,P,8.9,9.1,9.6,10.3,10.2,9.7,11.9,13.2,5.3,4.3,3.6,5.6,5.1,9.0,13.2,18
15 SWSP MPH,ALPINE,4.2,4.2,4.3,4.9,4.1,3.6,3.2,3.9,5.0,5.9,7.3,7.5,7.3,8.1,7.1,7.0,6.2,3.1,2.3,1.1,2.0,2.1,2.1,2.3,4.5,8.1,13
,CHULA VISTA,5.9,6.9,7.8,8.9,9.4,9.2,10.1,11.3,11.3,11.2,12.0,11.2,11.0,10.4,9.2,8.1,7.4,5.8,1.6,1.2,2.7,4.0,4.6,4.5,7.7,12.0,10
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,2.1,2.6,4.7,4.5,3.4,3.7,3.7,5.2,7.8,9.1,9.0,9.0,9.3,9.9,9.2,8.5,7.4,3.9,2.0,3.3,2.4,2.2,1.6,.4,5.2,9.9,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,6.4,7.6,10.7,8.5,8.2,9.5,10.6,12.6,11.3,13.3,14.1,13.6,13.1,14.2,13.7,13.4,9.8,7.3,4.3,2.3,3.3,3.6,4.1,4.4,9.2,14.2,13
,OTAY MESA DVN,2.8,2.0,1.3,4.5,6.3,8.4,8.5,11.3,16.1,17.4,16.9,17.4,16.1,15.8,13.8,12.0,9.8,6.6,4.2,2.0,3.1,4.7,5.7,4.9,8.8,17.4,09
,PENDLETON,11.7,12.5,12.7,9.5,9.8,11.2,9.1,6.7,10.6,,P,9.2,9.4,9.9,10.6,10.5,10.0,12.3,13.5,8.2,4.5,3.9,5.7,5.4,9.4,13.5,18
16 AMBTEMP °F,ALPINE,46.4,45.8,45.4,45.2,44.9,45.1,44.8,44.8,45.4,46.7,48.5,50.2,50.5,51.5,50.6,50.7,49.7,47.2,46.6,45.6,44.5,44.1,44.2,43.7,46.8,51.5,13
,CARMEL MT RCH,51.6,51.0,51.6,52.0,51.7,52.2,52.1,52.3,53.9,54.7,55.2,55.9,56.7,57.3,57.8,56.9,55.4,53.9,53.2,51.8,50.2,49.1,48.8,48.2,53.1,57.8,14
,CHULA VISTA,55.8,55.6,55.8,55.9,55.9,55.5,55.6,56.0,58.1,60.0,60.8,61.4,63.0,62.4,62.1,61.1,58.7,56.2,54.0,51.8,51.0,50.8,50.9,50.4,56.6,63.0,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,53.2,52.7,52.9,52.8,52.5,52.6,52.7,53.4,55.3,57.5,58.2,58.6,59.2,60.3,60.5,59.6,57.8,55.4,53.7,51.2,50.3,49.3,48.2,46.7,54.4,60.5,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,53.9,54.2,54.7,54.2,53.8,53.8,54.1,54.8,55.8,56.9,58.3,57.6,58.2,58.4,58.2,57.8,56.6,54.6,54.2,51.3,50.0,49.3,49.0,48.6,54.5,58.4,13
,OTAY MESA DVN,51.4,51.2,51.2,51.0,51.4,52.4,52.7,53.3,54.6,56.4,56.6,58.9,59.6,59.3,58.2,57.7,55.5,53.5,52.3,51.1,50.1,49.2,50.2,49.7,53.6,59.6,12
,PENDLETON,57.8,57.8,57.7,57.9,58.0,57.5,57.4,56.1,57.8,,P,59.1,59.8,60.5,59.9,59.6,59.0,58.6,58.6,57.2,56.4,52.6,50.0,48.2,57.2,60.5,13
17 RELHUM %,ALPINE,99,98,96,94,91,91,90,90,87,76,64,53,56,46,50,52,56,63,72,78,80,81,80,80,76,99,00
,EL CAJON LES,78,75,73,71,71,71,70,65,56,49,44,42,43,35,37,40,40,53,62,68,70,71,73,78,60,78,00
,KEARNY MESA,77,74,73,70,70,65,67,62,57,53,46,51,47,44,46,46,56,63,63,70,73,76,78,79,63,79,23
18 PRES mmHg,KEARNY MESA,748,748,747,747,747,747,748,748,749,750,750,750,749,749,749,750,750,751,751,751,752,752,753,753,750,753,22
19 SOLAR W/M2,KEARNY MESA,1,1,1,1,1,1,3,71,182,332,583,443,626,614,469,301,96,3,1,0,0,1,0,1,156,626,12
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,.1,.0,.0,.1,.6,.1,.1,.1,.1,.0,.6,19
29 CO Tr PPB,EL CAJON LES,192.3,190.2,C,C,C,169.0,179.7,206.1,194.7,174.9,173.1,166.2,167.8,160.7,166.3,173.6,186.3,222.7,322.1,499.7,436.1,465.0,373.2,462.7,251.5,499.7,19
