,CHULA VISTA,.000,.000,C,C,.000,.001,.001,.002,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,07
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.000,.000,.001,.001,.000,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,08
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.001,.001,M,M,M,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.001,04
,OTAY MESA DVN,.000,.000,C,C,.000,.001,.001,.002,.011,.006,.003,.001,.001,.001,.001,.002,.002,.001,.000,.000,.000,.000,.000,.000,.002,.011,08
,PENDLETON,.000,.000,C,C,.000,.000,.001,.001,.002,.003,.002,.001,.003,.004,.002,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,13
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.6,.4,.3,.5,.4,.5,.5,.5,.5,.5,.4,.5,.6,.5,.4,.4,.4,.4,.3,.4,.6,05
10 INTMP °C,ALPINE,24,25,25,25,25,25,25,24,24,24,23,24,24,23,24,24,24,24,24,24,25,25,25,25,24,25,01
,CARMEL MT RCH,26,26,26,26,26,26,25,26,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,25,26,00
,CHULA VISTA,25,25,25,25,25,25,24,24,24,25,25,24,25,25,25,25,24,24,24,24,24,24,24,24,25,25,00
,DOWNTOWN SES,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,00
,EL CAJON LES,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,25,25,25,25,24,25,25,25,25,24,24,24,24,24,23,24,24,24,24,24,25,25,25,25,24,25,00
,PENDLETON,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,12.2,17.1,14.5,11.8,11.9,7.7,16.4,14.4,17.0,14.5,15.5,15.5,18.7,19.0,18.1,18.6,16.3,20.4,14.8,14.2,18.3,16.5,17.5,15.4,15.6,20.4,17
,DOWNTOWN SES,6.9,11.3,9.1,8.2,9.3,13.2,12.1,14.8,M,M,M,10.2,14.6,15.9,12.8,12.2,8.5,12.3,10.4,10.8,12.3,8.8,10.6,8.7,11.0,15.9,13
,EL CAJON LES,10.2,7.4,9.0,14.5,9.2,6.3,17.3,18.6,18.3,20.0,19.8,16.9,16.1,15.5,18.8,13.0,16.8,18.9,15.2,12.5,15.0,15.2,15.8,11.9,14.6,20.0,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,11.4,10.9,12.4,10.8,9.3,6.6,13.8,19.9,30.3,29.2,28.1,M,M,21.4,16.5,18.6,19.4,19.1,14.8,14.8,12.8,15.9,15.3,14.6,16.6,30.3,08
,PENDLETON,10.3,13.2,13.7,11.0,13.7,10.3,11.9,15.3,17.3,17.7,14.7,18.7,18.4,18.2,15.0,14.6,14.5,14.4,13.4,13.4,9.2,8.2,10.2,11.6,13.7,18.7,11
12 VWDR °,ALPINE,343,130,78,65,37,186,263,278,278,290,278,284,289,273,281,273,309,294,321,312,62,106,0,94,0,343,00
,CHULA VISTA,175,182,219,224,236,210,218,205,238,250,253,244,243,251,235,232,242,243,256,248,260,246,235,241,0,260,20
,DOWNTOWN SES,206,213,231,221,219,197,200,190,209,222,214,207,203,211,209,219,215,214,228,223,229,215,233,227,0,233,22
,EL CAJON LES,185,177,167,168,173,186,233,196,222,287,275,266,222,216,214,225,215,215,217,210,194,181,193,216,0,287,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,106,162,251,80,289,166,170,157,168,199,210,205,208,210,214,197,200,183,196,222,205,293,262,270,0,293,21
,OTAY MESA DVN,346,18,342,340,278,352,331,245,275,279,305,297,304,301,306,308,295,309,296,312,327,329,317,344,0,352,05
,PENDLETON,73,130,185,189,186,236,215,225,214,211,209,207,211,215,211,216,202,191,182,206,193,209,215,230,0,236,05
13 SIGTHETA °,ALPINE,33,54,29,55,47,45,41,24,32,32,31,33,31,32,29,30,22,36,32,27,45,36,56,47,37,56,22
,CHULA VISTA,18,19,18,23,20,25,25,33,28,25,25,23,22,21,23,25,25,23,22,22,31,26,19,22,23,33,07
,DOWNTOWN SES,18,22,18,20,22,18,20,17,23,20,22,21,22,23,21,20,23,28,25,23,22,22,24,23,22,28,17
,EL CAJON LES,15,18,25,26,18,21,53,54,48,40,27,25,25,25,19,25,21,24,22,19,18,17,18,24,26,54,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,22,16,20,27,21,34,29,25,28,32,23,27,18,24,21,21,20,19,18,17,26,17,19,9,22,34,05
,OTAY MESA DVN,26,20,16,30,13,22,25,37,72,33,25,21,18,15,15,19,16,16,14,14,13,18,20,15,22,72,08
,PENDLETON,9,12,14,18,15,16,14,19,16,13,14,16,15,16,16,16,17,17,17,17,17,22,15,17,16,22,21
14 VWSP MPH,ALPINE,.8,.8,1.3,.2,.5,.2,.8,2.8,3.7,3.0,4.1,4.6,5.2,4.4,4.2,3.2,3.7,1.5,1.5,1.6,.5,1.1,.8,.4,.0,5.2,12
,CHULA VISTA,1.4,1.4,1.5,1.5,2.1,2.0,2.5,2.2,4.1,5.9,6.7,7.4,7.7,8.2,7.0,6.5,5.6,4.1,4.1,3.3,2.5,1.9,2.2,2.0,.0,8.2,13
,DOWNTOWN SES,2.1,2.6,3.1,2.3,2.9,3.8,4.7,5.2,5.8,6.8,7.0,7.5,7.5,7.4,7.7,7.1,5.1,4.5,3.7,3.4,2.8,2.7,2.5,2.3,.0,7.7,14
,EL CAJON LES,2.9,2.6,1.4,.9,2.1,2.0,.7,1.7,2.5,3.2,5.5,6.2,6.5,6.2,7.6,5.6,4.8,3.9,2.6,3.6,2.7,2.3,2.4,2.0,.0,7.6,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.6,2.5,.7,.8,1.9,1.5,2.3,4.4,4.9,4.7,6.0,6.3,8.3,8.1,9.0,8.0,6.2,5.2,3.8,3.6,1.6,1.5,2.2,3.2,.0,9.0,14
,OTAY MESA DVN,2.2,1.0,2.8,2.0,.0,1.9,2.7,2.2,1.4,4.0,6.8,8.0,8.5,9.5,7.9,6.3,6.7,5.4,6.4,5.1,4.3,3.2,1.5,2.5,.0,9.5,13
,PENDLETON,2.8,1.7,3.3,2.6,2.9,3.5,3.7,3.3,5.2,8.1,8.8,8.0,8.4,7.9,8.0,7.6,6.6,5.8,4.2,3.6,2.8,2.3,3.6,3.2,.0,8.8,10
15 SWSP MPH,ALPINE,.8,1.2,1.4,.6,.9,1.0,1.6,3.0,4.2,3.7,4.9,5.3,6.0,5.3,5.2,4.0,4.0,1.9,2.2,1.8,1.5,1.3,1.3,1.1,2.7,6.0,12
,CHULA VISTA,1.5,1.5,1.6,1.6,2.2,2.1,2.8,2.6,4.8,6.4,7.3,7.9,8.2,8.8,7.5,7.1,6.1,4.4,4.4,3.5,2.8,2.1,2.4,2.3,4.2,8.8,13
,DOWNTOWN SES,2.2,2.8,3.2,2.5,3.2,4.0,5.0,5.5,6.4,7.2,7.5,8.0,8.1,8.1,8.3,7.8,5.5,5.0,4.1,3.7,3.1,3.0,2.8,2.5,5.0,8.3,14
,EL CAJON LES,3.0,2.8,1.8,1.0,2.2,2.1,1.4,2.2,3.3,3.9,6.1,7.0,7.2,6.8,8.1,6.1,5.2,4.3,2.8,3.9,2.9,2.4,2.5,2.3,3.8,8.1,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.8,2.6,1.5,.8,2.0,3.2,2.9,4.9,5.6,5.6,6.7,7.1,8.8,8.9,9.8,8.7,6.7,5.5,4.0,4.2,1.8,1.7,2.3,3.3,4.6,9.8,14
,OTAY MESA DVN,2.6,1.1,3.1,2.2,.0,1.9,3.0,2.8,2.8,4.9,7.4,8.6,8.9,9.7,8.2,6.9,7.0,5.8,6.7,5.3,4.6,3.4,2.0,2.7,4.7,9.7,13
,PENDLETON,2.9,1.9,3.4,2.8,3.0,3.7,3.8,3.5,5.5,8.2,9.1,8.3,8.7,8.2,8.3,7.9,6.9,6.1,4.4,3.8,3.0,2.6,3.7,3.4,5.1,9.1,10
16 AMBTEMP °F,ALPINE,72.6,72.1,73.0,72.7,72.7,71.9,72.1,71.1,74.7,76.8,80.5,83.5,84.9,83.1,80.6,75.1,71.8,71.0,70.3,68.5,68.2,68.8,70.8,67.1,73.9,84.9,12
,CARMEL MT RCH,68.1,67.7,67.4,67.4,67.4,67.7,69.6,72.4,74.9,78.7,81.9,84.6,84.9,83.1,82.7,77.8,75.1,73.1,69.5,67.4,66.6,66.3,65.5,64.6,72.7,84.9,12
,CHULA VISTA,68.9,68.7,68.3,67.8,67.4,67.5,68.5,69.9,72.1,73.4,74.7,75.1,75.1,74.4,72.8,72.3,71.6,70.6,69.3,68.4,68.2,68.0,67.6,67.5,70.3,75.1,11
,DOWNTOWN SES,68.8,68.7,68.4,68.3,68.1,68.0,68.0,68.3,68.9,69.7,70.9,71.7,72.6,72.5,71.4,70.2,69.9,68.9,67.9,67.2,67.0,67.1,66.9,66.8,69.0,72.6,12
,EL CAJON LES,68.8,68.3,68.0,67.7,67.4,67.7,69.3,70.8,73.8,77.6,80.1,82.1,82.4,82.3,79.0,75.8,74.7,73.1,72.1,70.1,68.4,67.7,67.1,66.6,72.5,82.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,68.9,69.2,68.7,68.1,68.2,69.0,69.8,70.6,71.9,74.1,76.2,78.0,78.4,79.0,77.4,74.3,73.2,71.7,70.6,69.3,68.1,67.0,66.9,66.7,71.5,79.0,13
,OTAY MESA DVN,66.1,66.1,66.1,65.6,64.5,65.1,66.3,68.4,73.3,77.3,79.0,79.8,79.0,78.3,74.4,74.6,73.5,71.4,68.7,66.6,65.7,65.3,64.4,64.2,70.2,79.8,11
,PENDLETON,70.5,70.5,70.7,70.7,70.7,70.6,70.9,72.1,73.8,75.3,75.6,75.3,75.9,76.3,75.5,73.7,71.1,70.0,69.5,69.2,69.1,69.2,68.9,68.8,71.8,76.3,13
17 RELHUM %,ALPINE,68,66,59,58,55,56,66,79,69,64,54,45,43,48,52,64,74,77,79,84,84,82,77,86,66,86,23
,EL CAJON LES,84,85,87,88,88,89,85,81,73,64,59,55,54,53,58,64,66,69,72,77,81,83,84,86,74,89,05
,KEARNY MESA,87,88,90,90,91,90,88,84,80,74,68,64,62,60,64,70,73,76,79,82,84,87,87,87,79,91,04
18 PRES mmHg,EL CAJON LES,747,747,747,746,747,747,748,748,748,748,748,748,748,748,748,748,748,749,749,749,750,750,750,749,748,750,20
,KEARNY MESA,748,748,748,747,748,748,749,749,749,750,750,750,749,749,750,750,750,750,750,750,751,751,751,751,749,751,20
19 SOLAR W/M2,EL CAJON LES,-4,-5,-5,-4,-4,25,98,211,600,650,835,916,876,892,343,312,147,77,6,-5,-5,-5,-5,-5,248,916,11
,KEARNY MESA,0,0,0,0,0,21,113,207,483,747,804,958,933,946,590,340,229,99,15,0,0,0,0,0,270,958,11
25 NOY,EL CAJON LES,3.63,3.40,3.22,3.25,3.57,C,C,6.17,6.68,8.01,7.93,6.36,4.35,3.93,3.63,3.29,3.69,3.32,4.08,5.12,4.69,4.94,4.56,4.53,4.65,8.01,09
26 NOY-NO,EL CAJON LES,3.46,3.35,3.20,3.23,3.46,C,C,4.79,4.81,6.14,6.25,5.17,3.80,3.21,3.10,2.56,3.07,2.91,3.73,4.64,4.50,4.49,4.35,4.32,4.02,6.25,10
27 NO Trace,EL CAJON LES,.16,.05,.02,.01,.10,C,C,1.37,1.87,1.87,1.67,1.19,.54,.71,.52,.73,.61,.41,.35,.47,.19,.45,.21,.20,.62,1.87,08
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,M,M,.1,.1,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.1,11
29 CO Tr PPB,EL CAJON LES,136.9,135.3,C,C,C,148.2,160.7,196.6,195.8,M,C,198.8,169.8,165.0,161.3,148.0,158.3,158.1,185.3,186.5,179.7,179.5,174.7,167.3,168.7,198.8,11
BCarbon ug/m3,10TH AVE MARINE TERM,.14,.13,.14,.15,.26,.21,.19,.28,<,<,<,<,<,<,<,<,<,<,<,.22,.19,.14,.17,.20,.19,.28,07
,ALPINE,.40,.43,.33,.32,.47,.42,.78,.45,<,<,<,.51,.52,.36,.31,.23,.26,.24,.26,.30,.32,.42,.35,.45,.39,.78,06
,CHICANO PARK,.17,.15,.17,.27,.35,.32,.41,.53,<,<,.29,.31,.24,.28,.28,.34,.20,.21,.25,.31,.36,.48,.24,.22,.29,.53,07
,DOWNTOWN SES,.24,.17,.16,.24,.26,.20,.21,.27,<,.25,.19,.17,.14,.16,.15,.14,.13,.14,.14,.15,.16,.18,.17,.15,.18,.27,07
,OCEANVIEW BLVD,.13,.13,.13,.13,.28,.31,.38,<,<,<,.22,.19,.20,.24,.26,.23,.20,.18,.21,.21,.24,.20,.18,<,.21,.38,06
,SAN YSIDRO,.20,.42,.75,.38,.57,1.03,.78,.82,<,<,.41,.58,.37,.27,.28,.30,.26,.24,.13,.12,.14,.11,.13,<,.39,1.03,05
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
